V4	Cdk9as_3MBPP1r1_pr_counts	Cdk9as_3MBPP1r1gb_counts	Cdk9as_3MBPP1r1term_counts	Cdk9as_3MBPP1r1pr_map	Cdk9as_3MBPP1r1gb_map	Cdk9as_3MBPP1r1term_map	Cdk9as_3MBPP1r1pr_density	Cdk9as_3MBPP1r1pr_densityRPKM	Cdk9as_3MBPP1r1gb_density	Cdk9as_3MBPP1r1gb_densityRPKM	Cdk9as_3MBPP1r1pause_index_CI_low	Cdk9as_3MBPP1r1pause_index_CI_high	Cdk9as_3MBPP1r1pause_index_scaled	Cdk9as_3MBPP1r1pause_index_CI_low_scaled	Cdk9as_3MBPP1r1pause_index_CI_high_scaled	Cdk9as_3MBPP1r1_ExpPR	Cdk9as_3MBPP1r1_ExpGB	Cdk9as_3MBPP1r1Fexact_Pval
SPBC609.01	2	858	19	100	5766	300	0.02	2.55499303125651	0.148803329864724	19.0095735416067	0.000403075637477502	0.00942163600811797	0.134405594405594	0.0232413412569528	0.543251532228082	13	89	1
SPBC609.02	4	55	7	100	1013	300	0.04	5.10998606251301	0.054294175715696	6.93606202957097	0.0224341146761097	0.208790067569031	0.736727272727273	0.227257581668991	2.11504338447428	5	99	1
SPBC609.03	6	1671	32	100	2560	300	0.06	7.66497909376952	0.652734375	83.3865889693286	0.00145734430236476	0.0082570079940127	0.0919210053859964	0.0373080141405378	0.211379404646725	41	65	1
SPBC609.04	24	238	2	100	2392	300	0.24	30.6599163750781	0.0994983277591973	12.7108767023213	0.0646982417563088	0.155900105114696	2.41210084033613	1.54758194281091	3.72913051434352	11	113	1
SPBC609.05	141	1723	150	100	1759	300	1.41	180.127008703584	0.979533826037521	125.135104970295	0.0686555263077392	0.0974865886912641	1.43946024376088	1.20765070775313	1.71478909507934	119	122	1
SPBC646.02	2	1040	27	100	4046	300	0.02	2.55499303125651	0.257043994068216	32.8372806785315	0.000332634734398566	0.00776997046608805	0.0778076923076923	0.013458401353766	0.314373005057923	20	82	1
SPBC646.03	16	340	73	100	1823	300	0.16	20.4399442500521	0.186505759736698	23.8260458208232	0.0275082378703523	0.0792688160473982	0.857882352941176	0.501475176376522	1.44507051654407	18	98	1
SPBC646.04	9	1025	106	100	1962	300	0.09	11.4974686406543	0.522426095820591	66.7397517084077	0.0042718399366548	0.0173836833649011	0.172273170731707	0.0838134995571673	0.34106786761936	37	72	1
SPBC646.05c	133	2319	213	100	1270	300	1.33	169.907036578558	1.8259842519685	233.268851948183	0.047960954682113	0.0685393384419973	0.728374299266925	0.609104124462835	0.870449598213365	150	83	1
SPBC646.06c	5	208	227	100	1249	300	0.05	6.38748257814127	0.166533226581265	21.2745616693897	0.00874971574845132	0.0603800186220615	0.300240384615385	0.109283949698157	0.754146432589548	14	91	1
SPBC646.07c	89	1298	84	100	1072	300	0.89	113.697189890915	1.21082089552239	154.681947507973	0.0549751900102389	0.0854210626944606	0.735038520801233	0.589334036909761	0.915713792084618	103	86	1
SPBC646.08c	147	1832	130	100	1968	300	1.47	187.791987797353	0.930894308943089	118.921423609297	0.0675766897054058	0.0952257382224989	1.57912663755459	1.32990925340239	1.87404252821878	119	128	1
SPBC646.09c	161	2639	63	100	1487	300	1.61	205.676939016149	1.77471418964358	226.719119350569	0.0518591338953544	0.0717369103650639	0.907188328912467	0.77114532102392	1.0667278571285	166	95	1
SPBC646.10c	255	3896	124	100	1466	300	2.55	325.761611485205	2.65757162346521	339.503848900933	0.0575411261947097	0.0744323656848859	0.959522587268994	0.843552910014445	1.09117848094043	257	98	1
SPBC646.11	135	2118	124	100	1816	300	1.35	172.462029609814	1.16629955947137	148.994362340344	0.0533457022886162	0.0761113157595017	1.15750708215297	0.96875795356127	1.38218149419255	126	109	1
SPBC646.12c	15	2057	3	100	5354	300	0.15	19.1624477344238	0.384198729921554	49.0812538783586	0.00422792295048058	0.0123601822644331	0.390422946037919	0.22636299476873	0.661764158437747	31	84	1
SPBC646.13	207	3047	330	100	1315	300	2.07	264.441778735049	2.3171102661597	296.010029134547	0.0588597931381346	0.0783857686731818	0.893354118805382	0.77400627976647	1.03077285805234	214	93	1
SPBC646.14c	75	544	14	100	1798	300	0.75	95.812238672119	0.302558398220245	38.6517299500428	0.107464646592916	0.176620821449969	2.47886029411765	1.93221434574063	3.17564236967044	40	135	0.000190453704010371
SPBC646.15c	2	239	47	100	2039	300	0.02	2.55499303125651	0.117214320745463	14.9740886334062	0.00144078587341169	0.0340091603078592	0.170627615062762	0.0293776239588644	0.69344677867725	10	92	1
SPBC646.16	265	1704	118	100	804	300	2.65	338.536576641487	2.11940298507463	270.752992864496	0.136337444513391	0.177356265667243	1.25035211267606	1.09615305388766	1.42594437596463	247	118	1
SPBC646.17c	13	409	15	100	1523	300	0.13	16.6074547031673	0.26854891661195	34.3070305247509	0.0175133143399122	0.0564694740806929	0.484083129584352	0.266727777396862	0.860030090248952	23	90	1
SPBC649.02	76	2701	274	100	491	300	0.76	97.0897351877473	5.5010183299389	702.75317489041	0.022245153652156	0.0355381540903507	0.138156238430211	0.109223704432086	0.174492336583622	148	28	1
SPBC649.03	9	441	37	100	1159	300	0.09	11.4974686406543	0.380500431406385	48.6087975316704	0.00988813107463533	0.0405800082802369	0.236530612244898	0.114603439155023	0.470322295967945	30	79	1
SPBC649.04	257	1977	346	100	550	300	2.57	328.316604516461	3.59454545454545	459.20192934492	0.113899170779793	0.148332185453318	0.714972180070814	0.626445439288862	0.815827019993252	279	78	1
SPBC649.05	4	278	37	100	1803	300	0.04	5.10998606251301	0.154187465335552	19.697394971972	0.00457431376424489	0.0399112492565407	0.259424460431655	0.0824748771693354	0.719599824095429	13	91	1
SPBC651.01c	108	6296	157	100	2337	300	1.08	137.969623687851	2.69405220367993	344.164230312173	0.0141136422744202	0.0208302972486759	0.400883100381194	0.329835819953199	0.486804046701555	151	57	1
SPBC651.02	5	84	4	100	1136	300	0.05	6.38748257814127	0.073943661971831	9.44627705218075	0.0213107206138277	0.152281477872927	0.676190476190476	0.242089786173082	1.72991758863645	7	98	1
SPBC651.03c	89	3160	99	100	1540	300	0.89	113.697189890915	2.05194805194805	262.135648661382	0.0226786607905904	0.0349363860378208	0.43373417721519	0.349251376175093	0.53802034498244	127	62	1
SPBC651.04	11	319	22	100	2185	300	0.11	14.0524616719108	0.145995423340961	18.650864461575	0.017938433411754	0.0644966790299583	0.753448275862069	0.391954770046825	1.40925243680459	14	97	1
SPBC651.05c	7	105	10	100	957	300	0.07	8.94247560939777	0.109717868338558	14.0164194504667	0.0284493605053792	0.148176992033189	0.638	0.272260380036479	1.41805381375762	10	97	1
SPBC651.06	82	616	95	100	591	300	0.82	104.754714281517	1.04230118443316	133.153613134857	0.10498324372301	0.168579587393882	0.786720779220779	0.620450970402987	0.99630536149784	92	90	1
SPBC651.07	42	1786	13	100	1276	300	0.42	53.6548536563866	1.39968652037618	178.80946527524	0.0170965711549315	0.0322283502659461	0.30006718924972	0.218152247936926	0.411233749393472	82	60	1
SPBC651.08c	28	4299	23	100	4415	300	0.28	35.7699024375911	0.973725934314836	124.393148826407	0.00440572877053885	0.00956333642130055	0.287555245405908	0.19451292521929	0.422221303000419	63	65	1
SPBC651.09c	50	1893	59	100	1807	300	0.5	63.8748257814127	1.04759269507471	133.829601775555	0.0197327325425697	0.0352559359301886	0.477284733227681	0.356570477044235	0.637074762258508	76	74	1
SPBC651.10	3	261	4	100	1543	300	0.03	3.83248954688476	0.169151004536617	21.6089818910547	0.00294804172840855	0.0369275790135142	0.17735632183908	0.0454882838693439	0.569792544178524	14	89	1
SPBC651.11c	29	1148	22	100	1297	300	0.29	37.0473989532193	0.885119506553585	113.07370855368	0.0171481738113694	0.0369759726095198	0.3276393728223	0.222411814333461	0.479578364745471	60	69	1
SPBC651.12c	71	861	168	100	1168	300	0.71	90.702252609606	0.737157534246575	94.1716181469115	0.0642314933416899	0.105697997978429	0.963159117305459	0.750223842230938	1.23455261638805	72	99	1
SPBC660.05	7	168	4	100	1143	300	0.07	8.94247560939777	0.146981627296588	18.7768516732762	0.017956291131237	0.0916337079136921	0.47625	0.205240407630038	1.0473732814535	13	94	1
SPBC660.06	69	958	43	100	1063	300	0.69	88.1472595783495	0.901222953904045	115.130918341662	0.0559636067528446	0.0925402276531668	0.76562630480167	0.594893139782738	0.983702619953163	80	89	1
SPBC660.07	104	768	193	100	2869	300	1.04	132.859637625338	0.267689090275357	34.1971880098466	0.109730495694891	0.166970316789465	3.88510416666667	3.14816792148641	4.79037838868974	43	161	6.38396456443747e-16
SPBC660.08	51	862	99	100	1202	300	0.51	65.1523222970409	0.717138103161398	91.6141428012941	0.0441270241309127	0.0791150600440158	0.711160092807425	0.53040683005357	0.950963021729069	63	88	1
SPBC660.09	40	249	49	100	612	300	0.4	51.0998606251301	0.406862745098039	51.9765739201691	0.113354591860597	0.226837778686987	0.983132530120482	0.693730102186855	1.38824720556436	40	100	1
SPBC660.10	7	468	1007	100	2347	300	0.07	8.94247560939777	0.1994034938219	25.4737268561578	0.006514785556659	0.0325202351897401	0.351047008547009	0.152902017014787	0.763249919903199	17	90	1
SPBC660.11	968	5128	247	100	1606	300	9.68	1236.61662712815	3.19302615193026	407.90797834008	0.176129019080321	0.202307117207121	3.03160686427457	2.82863204642996	3.24905230234636	813	255	5.8670967979598e-27
SPBC660.12c	5	938	7	100	2966	300	0.05	6.38748257814127	0.316250842886042	40.4009349851417	0.00195749163766692	0.0132591535122739	0.158102345415778	0.0580592019732007	0.393266493174044	25	80	1
SPBC660.13c	11	1771	95	100	1916	300	0.11	14.0524616719108	0.924321503131524	118.081749957079	0.00326036086745582	0.0115085565354881	0.119006211180124	0.0624685142204535	0.220503943219952	53	58	1
SPBC660.14	0	212	68	100	2468	300	0	0	0.0858995137763371	10.9736329543432	0.000429177762337923	0.0226876596591103	0	0.0105921071745	0.559931440386842	7	93	1
SPBC660.15	37	2428	0	100	4192	300	0.37	47.2673710782454	0.579198473282443	73.9924031475525	0.0108550638107347	0.0212981600188875	0.638813838550247	0.455044274946	0.892818867991764	50	87	1
SPBC660.16	146	3930	77	100	2697	300	1.46	186.514491281725	1.45717463848721	186.153552332927	0.0313787603081783	0.043958612654987	1.00193893129771	0.846285165511568	1.185563783305	145	101	1
SPBC660.17c	10	496	29	100	869	300	0.1	12.7749651562825	0.570771001150748	72.9157965191731	0.0101762203535374	0.038693061286491	0.175201612903226	0.0884313548722403	0.336242702579606	39	71	1
SPBC685.02	15	139	24	100	1653	300	0.15	19.1624477344238	0.0840895341802783	10.7424086916108	0.060911433011655	0.188072341840138	1.78381294964029	1.00686598768266	3.10883581061748	8	107	1
SPBC685.03	11	111	8	100	1166	300	0.11	14.0524616719108	0.0951972555746141	12.1614162293942	0.0505272608475283	0.189315391174895	1.1554954954955	0.58914786148218	2.20741746109928	9	102	1
SPBC685.04c	24	307	24	100	788	300	0.24	30.6599163750781	0.389593908629442	49.7704860784104	0.0503914833075193	0.120284004768515	0.616026058631922	0.397084888463252	0.947837957575899	34	90	1
SPBC685.05	16	54	8	100	646	300	0.16	20.4399442500521	0.0835913312693498	10.6787634433321	0.162946506048466	0.53196684509732	1.91407407407407	1.05263442907309	3.43650581932869	8	108	1
SPBC685.06	191	2698	103	100	829	300	1.91	244.001834484996	3.25452352231604	415.764245978894	0.0609562913857728	0.0821876817336937	0.586875463306153	0.505327655588057	0.681335881572321	222	69	1
SPBC685.07c	132	1554	294	100	409	300	1.32	168.629540062929	3.79951100244499	485.386206671468	0.0708161877178005	0.101821776364602	0.347413127413127	0.289638207765804	0.416451065331224	183	49	1
SPBC685.08	4	81	69	100	741	300	0.04	5.10998606251301	0.109311740890688	13.9645368105113	0.0154160419382817	0.139843211786121	0.365925925925926	0.114232870762667	1.03623819933516	10	94	1
SPBC685.09	26	763	21	100	1441	300	0.26	33.2149094063346	0.529493407356003	67.6425982945425	0.0225667388694955	0.0510708314244432	0.491035386631717	0.325186707109429	0.735930680826227	43	83	1
SPBC691.01	16	204	9	100	1366	300	0.16	20.4399442500521	0.149341142020498	19.078278857113	0.045478732825842	0.133222643608855	1.07137254901961	0.621239490401002	1.81982131169696	15	101	1
SPBC691.02c	14	680	26	100	3306	300	0.14	17.8849512187955	0.205686630369026	26.2763953607747	0.0116490785988828	0.0356956315960534	0.680647058823529	0.385118538479066	1.18009758056553	19	95	1
SPBC691.03c	8	785	21	100	3041	300	0.08	10.219972125026	0.258138770141401	32.9771379404202	0.004720463625717	0.0210399527311214	0.309910828025478	0.143549298858054	0.639824962553401	22	86	1
SPBC691.04	30	2635	152	100	1811	300	0.3	38.3248954688476	1.45499723909442	185.875390319185	0.00780220764261271	0.0165123249407133	0.206185958254269	0.141297980407716	0.299038204676318	77	53	1
SPBC691.05c	4	242	7	100	2187	300	0.04	5.10998606251301	0.110653863740283	14.1359925369016	0.00524887817777787	0.0459067975940545	0.361487603305785	0.114792965748002	1.00398166338197	10	94	1
SPBC6B1.02	35	2248	36	100	3404	300	0.35	44.7123780469889	0.660399529964747	84.3658098452501	0.0109794288547939	0.021971695717277	0.529982206405694	0.373739758217186	0.74791652221611	53	82	1
SPBC6B1.03c	0	1	4	100	775	300	0	0	0.00129032258064516	0.164838260081065	0.120791776113059	17.3080587281839	0	0.936136264876206	134.137455143425	0	100	1
SPBC6B1.04	3	213	1	100	2843	300	0.03	3.83248954688476	0.0749208582483292	9.57111353601189	0.0036067745359091	0.0453320878714689	0.400422535211268	0.102540600055896	1.28879125818586	7	96	1
SPBC6B1.05c	6	213	10	100	2183	300	0.06	7.66497909376952	0.097572148419606	12.464807962841	0.0113119909545686	0.0655285149804168	0.614929577464789	0.246940762538233	1.4304874820225	9	97	1
SPBC6B1.06c	84	948	18	100	2500	204	0.84	107.309707312773	0.3792	48.4426678726234	0.0704183021902784	0.111357282995091	2.21518987341772	1.76045755475696	2.78393207487728	50	134	0.00161719098690345
SPBC6B1.07	40	897	24	100	2784	300	0.4	51.0998606251301	0.322198275862069	41.1607174755224	0.0320447814533805	0.0618140720533964	1.24147157190635	0.892126715662113	1.72090376596656	34	106	1
SPBC6B1.08c	209	1377	76	100	1711	300	2.09	266.996771766305	0.80479251899474	102.811963881947	0.130862929965012	0.175985843865168	2.59694262890341	2.23906473170135	3.01111778853303	137	172	3.80774569101225e-11
SPBC6B1.09c	0	263	0	100	2236	300	0	0	0.117620751341682	15.0260100004575	0.000345882766651793	0.0182729761692144	0	0.0077339386623341	0.408583747143633	10	90	1
SPBC6B1.10	0	685	0	100	8151	300	0	0	0.0840387682492946	10.7359233616164	0.000132729623681065	0.00700087013953837	0	0.0108187916262436	0.570640925073773	7	93	1
SPBC6B1.12c	1	42	7	100	728	300	0.01	1.27749651562825	0.0576923076923077	7.37017220554762	0.00121663271361786	0.160036851469115	0.173333333333333	0.008857086155138	1.16506827869516	5	96	1
SPBC713.02c	75	1814	21	100	3782	300	0.75	95.812238672119	0.479640401903755	61.2738942186582	0.0325837665292801	0.0523830283857943	1.56367144432194	1.23231805013737	1.98112613355074	56	119	1
SPBC713.03	20	1292	87	100	2007	300	0.2	25.5499303125651	0.643746885899352	82.2384403682961	0.00968231101547923	0.0244721965517259	0.310681114551084	0.194323982080668	0.491156984793138	46	74	1
SPBC713.04c	31	2940	57	100	2588	300	0.31	39.6023919844759	1.13601236476043	145.125183769207	0.00727382702222787	0.015196279105368	0.272884353741497	0.188246643335257	0.393279703246923	69	62	1
SPBC713.05	3	189	27	100	1251	300	0.03	3.83248954688476	0.151079136690647	19.3003070706427	0.00406042069353923	0.0511530409660101	0.198571428571429	0.0507958628761758	0.639924542484786	13	90	1
SPBC713.06	13	145	475	100	4759	300	0.13	16.6074547031673	0.0304685858373608	3.89235122433488	0.0485876494050385	0.162060982073273	4.26668965517241	2.31228623518578	7.71248213686707	3	110	0.302290527519767
SPBC713.07c	98	1472	21	100	3493	300	0.98	125.194658531569	0.4214142570856	53.8355245062923	0.0539624455645463	0.0820564904340077	2.3255027173913	1.8849082235696	2.86623321085989	58	140	5.15254844997837e-05
SPBC713.08	11	1138	13	100	1430	300	0.11	14.0524616719108	0.795804195804196	101.66370872622	0.00506828674796182	0.0179307827530897	0.138224956063269	0.072476500495854	0.256410193369183	49	62	1
SPBC713.09	52	1071	24	100	1199	300	0.52	66.4298188126692	0.89324437030859	114.111657067378	0.0363729150189785	0.0646419227590068	0.582147525676938	0.436111251077552	0.775056653880491	71	81	1
SPBC713.10	6	265	37	100	971	300	0.06	7.66497909376952	0.272914521112255	34.864734978526	0.00911393994037582	0.0525340458173441	0.219849056603774	0.0884963568210492	0.510105584886411	22	84	1
SPBC713.11c	59	1275	242	100	876	300	0.59	75.372294422067	1.45547945205479	185.936992856852	0.0353171396463889	0.0605004367644121	0.405364705882353	0.309378143302367	0.52998382605625	94	65	1
SPBC713.12	81	1088	25	100	2002	300	0.81	103.477217765889	0.543456543456543	69.4263840661109	0.0590010094712065	0.093816616201093	1.49045955882353	1.18120020961355	1.87820865634588	63	118	1
SPBC713.13	0	15	6	100	1412	300	0	0	0.0106232294617564	1.35711386221132	0.00615095181701504	0.339527058120729	0	0.0868514396562524	4.79412206066469	1	99	1
SPBC725.01	89	2100	214	100	2415	300	0.89	113.697189890915	0.869565217391304	111.086653532892	0.0340741975883875	0.052651320376067	1.0235	0.822891871759559	1.27152938708202	87	102	1
SPBC725.02	37	1041	17	100	3522	300	0.37	47.2673710782454	0.29557069846678	37.7590537413121	0.0252311418615572	0.0498487368000694	1.25181556195965	0.888640816364043	1.75567251009845	31	106	1
SPBC725.03	72	293	9	100	1045	300	0.72	91.9797491252342	0.280382775119617	35.8188018257491	0.188256067615307	0.320316579766187	2.5679180887372	1.96727590657995	3.34730825855666	37	135	0.000240964928122091
SPBC725.04	4	175	9	100	1982	300	0.04	5.10998606251301	0.0882946518668012	11.2796110108448	0.00723439450837243	0.0637213583938677	0.453028571428571	0.143385699155941	1.26295732336646	8	96	1
SPBC725.05c	13	492	11	100	1400	300	0.13	16.6074547031673	0.351428571428571	44.8948775492215	0.0145815610931484	0.0468670403432212	0.369918699186992	0.204141855304077	0.656138564805097	29	84	1
SPBC725.06c	20	198	7	100	3798	300	0.2	25.5499303125651	0.0521327014218009	6.65993444166388	0.0619507690181632	0.162943857212715	3.83636363636364	2.35289020730984	6.18860769693892	5	115	0.0218736006971319
SPBC725.07	33	1239	93	100	2328	300	0.33	42.1573850157324	0.532216494845361	67.9904717724831	0.0185411042910018	0.0380599207306553	0.620048426150121	0.431636907894523	0.886034954609655	46	87	1
SPBC725.08	25	724	22	100	1986	300	0.25	31.9374128907063	0.364551863041289	46.5713734801035	0.0226691601307629	0.052181205442068	0.685773480662983	0.450209520196951	1.03631874007947	33	92	1
SPBC725.09c	176	1948	130	100	1263	300	1.76	224.839386750573	1.54235946159937	197.035883803946	0.0771896240258504	0.105709106722329	1.14110882956879	0.974904951446491	1.33510601790301	167	109	1
SPBC725.10	1	27	3	100	1467	300	0.01	1.27749651562825	0.0184049079754601	2.3512205809109	0.00187061064467936	0.253746874604382	0.543333333333333	0.0274418581574462	3.72246665044629	1	100	1
SPBC725.11c	41	688	37	100	1883	300	0.41	52.3773571407584	0.365374402549124	46.676452615626	0.0429031782335019	0.0824682272981935	1.12213662790698	0.807866846136841	1.55287672002498	37	104	1
SPBC725.12	6	531	102	100	447	300	0.06	7.66497909376952	1.18791946308725	151.756297494095	0.00457075682105614	0.0260783909904094	0.0505084745762712	0.0204312829901209	0.11657040772713	57	49	1
SPBC725.13c	7	308	18	100	839	300	0.07	8.94247560939777	0.367103694874851	46.897369107688	0.00986834322043672	0.0495790317283352	0.190681818181818	0.0827953996194641	0.415968076200733	28	79	1
SPBC725.14	12	894	75	100	1491	300	0.12	15.329958187539	0.599597585513079	76.5983826272072	0.00724328500641037	0.0242777012314649	0.200134228187919	0.107997379445579	0.361980525361142	41	71	1
SPBC725.15	26	693	55	100	1102	300	0.26	33.2149094063346	0.628856624319419	80.3362146397804	0.0248288952804581	0.0562695018589361	0.413448773448773	0.273614425990648	0.620089910485476	48	78	1
SPBC725.16	48	1109	64	100	2802	300	0.48	61.3198327501562	0.395788722341185	50.5618713715822	0.032054129154682	0.0582707367402522	1.21276825969342	0.898156698914191	1.63274604346187	41	107	1
SPBC725.17c	10	195	21	100	773	300	0.1	12.7749651562825	0.252263906856404	32.2266262027826	0.0256184117305948	0.0994943425340115	0.396410256410256	0.198030322677498	0.769091267787909	22	88	1
SPBC776.01	100	1481	708	100	184	300	1	127.749651562825	8.04891304347826	1028.24583676383	0.0548427580902104	0.0830523305052901	0.12424037812289	0.100910674885987	0.152816288129734	177	23	1
SPBC776.02c	71	3063	387	100	1993	300	0.71	90.702252609606	1.53687907676869	196.335766551397	0.0181832464614396	0.0295006526896004	0.461975187724453	0.36239210197649	0.587948008103736	103	68	1
SPBC776.03	12	1052	132	100	1098	300	0.12	15.329958187539	0.958105646630237	122.397662517388	0.00615921030868996	0.0206181957464295	0.125247148288973	0.0676281291894157	0.226387789295796	54	58	1
SPBC776.04	54	1216	76	100	2596	300	0.54	68.9848118439257	0.468412942989214	59.8395902543897	0.033473770028962	0.05876797162121	1.15282894736842	0.868979069951855	1.52561654328661	49	105	1
SPBC776.05	26	165	8	100	2030	300	0.26	33.2149094063346	0.0812807881773399	10.383592368407	0.101846235718873	0.242117985929532	3.19878787878788	2.06747858509312	4.9149951143695	9	117	0.0347610831586633
SPBC776.06c	30	565	30	100	2331	300	0.3	38.3248954688476	0.242385242385242	30.9646302586857	0.0361026103278484	0.0776266383555548	1.23769911504425	0.841551846742146	1.80947694006798	25	105	1
SPBC776.07	37	439	15	100	939	300	0.37	47.2673710782454	0.46751863684771	59.7253429564221	0.0593466106217146	0.119184896496954	0.791412300683371	0.5572646737379	1.1191461781064	43	94	1
SPBC776.08c	15	1336	9	100	3484	300	0.15	19.1624477344238	0.383467278989667	48.9878112766747	0.00650261993657433	0.0190517292736909	0.391167664670659	0.22655127859025	0.663762247895391	31	84	1
SPBC776.09	236	3239	512	100	2291	300	2.36	301.489177688268	1.41379310344828	180.611576347443	0.0636951947578923	0.0833260918434268	1.66926829268293	1.45925691190331	1.90900076413291	196	140	0.0742524250646726
SPBC776.10c	12	404	2	100	2101	300	0.12	15.329958187539	0.192289386006663	24.5649020615809	0.0159492481910977	0.0540015275176566	0.624059405940594	0.335093704494963	1.13457209314597	18	94	1
SPBC776.11	87	992	190	100	397	300	0.87	111.142196859658	2.49874055415617	319.213235139352	0.0699922323743367	0.109762760944214	0.348175403225806	0.277869162526117	0.43575816094853	133	54	1
SPBC776.12c	0	618	23	100	1974	300	0	0	0.31306990881459	39.9945717658693	0.000147124581040268	0.00776097720084511	0	0.0029042392297349	0.153201689944682	23	77	1
SPBC776.13	3	1324	13	100	3710	300	0.03	3.83248954688476	0.356873315363881	45.5904416898061	0.000584389535375006	0.00723220176305058	0.0840634441087613	0.0216808517624127	0.268314685409177	27	76	1
SPBC776.14	2	409	0	100	3610	300	0.02	2.55499303125651	0.113296398891967	14.4735754817716	0.000844022660120093	0.0198106828849012	0.176528117359413	0.0304692180303354	0.715165652144933	10	92	1
SPBC776.15c	83	1772	189	100	1945	300	0.83	106.032210797145	0.911053984575836	116.386829084487	0.0373414316470346	0.0586781540958198	0.911032731376975	0.726290845534823	1.14129009716369	87	96	1
SPBC776.16	0	140	47	100	1610	300	0	0	0.0869565217391304	11.1086653532892	0.000650248906709307	0.0344313879887212	0	0.0104690073980198	0.554345346618411	8	92	1
SPBC776.17	4	480	57	100	744	300	0.04	5.10998606251301	0.645161290322581	82.4191300405325	0.00265776184043317	0.0230321634415505	0.062	0.0197737480928228	0.171359296005136	40	64	1
SPBC776.18c	3	228	1	100	2534	300	0.03	3.83248954688476	0.0899763220205209	11.4944437870261	0.00337136114202439	0.0423220313119179	0.333421052631579	0.0854302913388979	1.072440273444	8	95	1
SPBC800.02	3	42	29	100	679	300	0.03	3.83248954688476	0.0618556701030928	7.90204030285518	0.0176841597743658	0.239326683558914	0.485	0.120075444867944	1.62502818136503	6	97	1
SPBC800.03	38	952	13	100	2253	278	0.38	48.5448675938736	0.422547714158899	53.9803232524677	0.0284496609986701	0.0557679942261218	0.899306722689076	0.640970862300038	1.25645290991452	40	98	1
SPBC800.04c	113	928	477	100	281	300	1.13	144.357106265993	3.30249110320285	421.892087723494	0.0996622535289824	0.148659901810486	0.342165948275862	0.28005093241644	0.417734324087466	163	50	1
SPBC800.05c	223	1921	71	100	1607	300	2.23	284.881722985101	1.19539514623522	152.711313411442	0.1007998302223	0.1336515446138	1.86549193128579	1.61985327167236	2.14778032194376	175	148	0.00132845206561253
SPBC800.06	106	2642	309	100	898	300	1.06	135.414630656595	2.94209354120267	375.85142475388	0.0328745971634569	0.0489210790044023	0.360287660862983	0.295213882527843	0.439311289459532	153	53	1
SPBC800.07c	1	371	15	100	2791	300	0.01	1.27749651562825	0.132927266212827	16.9814119418876	0.000140358641189176	0.0175748098095884	0.0752291105121294	0.00391740967558989	0.490512941785612	11	90	1
SPBC800.08	24	623	38	100	1675	300	0.24	30.6599163750781	0.371940298507463	47.5152435365016	0.0250382623906575	0.0587729814677213	0.645264847512038	0.419390895043512	0.984447439584331	33	91	1
SPBC800.09	52	1917	124	100	1740	300	0.52	66.4298188126692	1.10172413793103	140.744874739044	0.020382519116104	0.0360044173494383	0.471987480438185	0.354655832620209	0.626476861880226	79	73	1
SPBC800.10c	18	2218	79	100	3845	300	0.18	22.9949372813086	0.576853055916775	73.692776896319	0.00494924910832538	0.0131322201589895	0.312037871956718	0.190298628215111	0.504933865113148	43	75	1
SPBC800.11	4	124	3	100	1454	300	0.04	5.10998606251301	0.0852819807427785	10.8947433244775	0.0101598494999838	0.0904312249418767	0.469032258064516	0.147724211729764	1.31487001065489	8	96	1
SPBC800.12c	1	410	23	100	1144	300	0.01	1.27749651562825	0.358391608391608	45.7844030950685	0.000127036873664237	0.0158971985814565	0.0279024390243902	0.00145330183471887	0.181863951771862	26	75	1
SPBC800.13	3	412	42	100	1565	300	0.03	3.83248954688476	0.263258785942492	33.6312181750058	0.00187231140392621	0.0233239313932344	0.113956310679612	0.0293016734714453	0.365019526304118	21	82	1
SPBC800.14c	35	192	78	100	416	300	0.35	44.7123780469889	0.461538461538462	58.9613776443809	0.12498773482416	0.264716928075202	0.758333333333333	0.519948976868506	1.10122242079284	42	93	1
SPBC83.01	58	1932	29	100	3565	300	0.58	74.0947979064387	0.541935483870968	69.2320692340473	0.0229066441617783	0.0392561270377671	1.0702380952381	0.816621864367396	1.3994809288964	55	103	1
SPBC83.02c	80	1089	385	100	215	300	0.8	102.19972125026	5.06511627906977	647.066839776357	0.0581385953382897	0.0926990859316587	0.157943067033976	0.124997979977323	0.199303034753066	150	30	1
SPBC83.03c	20	335	12	100	1866	300	0.2	25.5499303125651	0.179528403001072	22.9346909290174	0.0369609548693902	0.0953810025841255	1.11402985074627	0.689691417862821	1.77980950821978	18	102	1
SPBC83.04	9	288	448	100	672	300	0.09	11.4974686406543	0.428571428571429	54.7498506697823	0.0150835968438015	0.0623890568650304	0.21	0.101361770790346	0.419254462133004	32	77	1
SPBC83.05	186	1795	49	100	2375	300	1.86	237.614351906855	0.755789473684211	96.5518419180091	0.0888330516672133	0.120826376646939	2.46100278551532	2.10978497709632	2.86962644536481	123	163	2.45113652538465e-09
SPBC83.06c	86	472	147	100	433	300	0.86	109.86470034403	1.09006928406467	139.255971218599	0.143795744406384	0.230611658205667	0.788940677966102	0.622635573279643	0.998548480030536	97	89	1
SPBC83.07	39	2841	67	100	2727	300	0.39	49.8223641095019	1.04180418041804	133.0901210451	0.00987139932960133	0.0190117670058949	0.374350580781415	0.269193059718228	0.518450886250753	70	69	1
