V4	Mcs6as_Cdk9as_3MBPP1r2_pr_counts	Mcs6as_Cdk9as_3MBPP1r2gb_counts	Mcs6as_Cdk9as_3MBPP1r2term_counts	Mcs6as_Cdk9as_3MBPP1r2pr_map	Mcs6as_Cdk9as_3MBPP1r2gb_map	Mcs6as_Cdk9as_3MBPP1r2term_map	Mcs6as_Cdk9as_3MBPP1r2pr_density	Mcs6as_Cdk9as_3MBPP1r2pr_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2gb_density	Mcs6as_Cdk9as_3MBPP1r2gb_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high	Mcs6as_Cdk9as_3MBPP1r2pause_index_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1r2_ExpPR	Mcs6as_Cdk9as_3MBPP1r2_ExpGB	Mcs6as_Cdk9as_3MBPP1r2Fexact_Pval
SPBC1539.07c	21	220	21	100	1382	300	0.21	45.8233740230348	0.159189580318379	34.7362079976144	0.0593527789557642	0.151992018794142	1.31918181818182	0.820255405168662	2.10052969973504	16	105	1
SPBC1539.08	21	603	11	100	1277	300	0.21	45.8233740230348	0.472200469851214	103.037232113547	0.0219493592478687	0.0546879537317293	0.444726368159204	0.280293317595283	0.698365169154184	38	83	1
SPBC1539.09c	23	1297	46	100	2206	300	0.23	50.1875048823714	0.587941976427924	128.292786141424	0.0114646775151347	0.0271808377795264	0.391195065535852	0.252910785983871	0.599609281416353	45	78	1
SPBC1539.10	40	385	40	100	717	300	0.4	87.2826171867329	0.536959553695955	117.168087925008	0.0739596832165075	0.145402825986246	0.744935064935065	0.530290928662359	1.04253826232138	48	92	1
SPBC15C4.01c	14	403	43	100	1176	300	0.14	30.5489160153565	0.342687074829932	74.7765619180556	0.019578217730186	0.0604789907581361	0.408535980148883	0.230239840506987	0.71123293131568	29	85	1
SPBC15C4.02	0	631	194	100	2193	300	0	0	0.287733698130415	62.7853755640999	0.000144092420390577	0.00760085421387611	0	0.00315994677916535	0.166686732910303	22	78	1
SPBC15C4.03	94	70	1	100	1404	300	0.94	205.114150388822	0.0498575498575499	10.8792435952124	0.97474098685108	1.85106843942356	18.8537142857143	13.6853634553892	25.9890008895068	9	185	4.25905454812479e-50
SPBC15C4.04c	10	628	12	100	2184	300	0.1	21.8206542966832	0.287545787545788	62.7443722450415	0.00804867524058732	0.0305146424051621	0.347770700636943	0.175783067254427	0.666439790128741	24	86	1
SPBC15C4.05	33	654	3	100	4785	300	0.33	72.0081591790546	0.136677115987461	29.8238409823006	0.0349768623635624	0.072416828475908	2.4144495412844	1.67364286409646	3.4651452425722	15	118	0.311074110739659
SPBC15C4.06c	5	360	12	100	2107	300	0.05	10.9103271483416	0.170859041290935	37.2825607347222	0.00507967328363022	0.0347022845881241	0.292638888888889	0.107028716086089	0.731177136271776	15	90	1
SPBC15D4.01c	8	328	13	100	2141	300	0.08	17.4565234373466	0.153199439514246	33.4291200808599	0.0112374866108981	0.0506404540460321	0.52219512195122	0.240594588339329	1.08421212112555	14	94	1
SPBC15D4.02	14	810	14	100	3387	300	0.14	30.5489160153565	0.239149689991143	52.1840271045569	0.00978857329550551	0.029937846321855	0.585407407407407	0.331538977518771	1.01399485492123	22	92	1
SPBC15D4.03	16	680	71	100	2412	300	0.16	34.9130468746931	0.281923714759536	61.5175991780456	0.0138387101937244	0.0393842073578631	0.567529411764706	0.333789689872633	0.949947081471658	25	91	1
SPBC15D4.04	16	326	1613	100	1662	300	0.16	34.9130468746931	0.196149217809868	42.8010427239394	0.0286745634399727	0.082717745407178	0.815705521472393	0.476571244372345	1.3747689286673	19	97	1
SPBC15D4.05	7	173	12	100	1323	300	0.07	15.2744580076783	0.130763416477702	28.5334330561315	0.0174456305492498	0.0889396851796073	0.535317919075145	0.230805692166575	1.1766720349262	12	95	1
SPBC15D4.06	3	59	6	100	529	300	0.03	6.54619628900496	0.111531190926276	24.3368356049964	0.0127403771074271	0.167938348090167	0.268983050847458	0.0673965948982893	0.888393861396983	10	93	1
SPBC15D4.07c	22	648	20	100	2228	300	0.22	48.0054394527031	0.290843806104129	63.4640214732977	0.0216442005338017	0.0527430627664209	0.75641975308642	0.482232787893103	1.17511543843586	27	95	1
SPBC15D4.08c	34	60	161	100	232	300	0.34	74.1902246087229	0.258620689655172	56.4327266293532	0.364174429526882	0.879310861515187	1.31466666666667	0.844884676502366	2.04000119871523	27	107	1
SPBC15D4.09c	6	860	34	100	1764	300	0.06	13.0923925780099	0.487528344671202	106.381874689045	0.00282748190235609	0.0160691739788189	0.12306976744186	0.0498767807575615	0.283460228986366	34	72	1
SPBC15D4.10c	25	223	17	100	1447	300	0.25	54.551635741708	0.15411195577056	33.6282370985512	0.0724481815200046	0.172166385245456	1.62219730941704	1.04832518659447	2.49124759450176	16	109	1
SPBC15D4.11c	7	64	66	100	889	300	0.07	15.2744580076783	0.0719910011248594	15.7089074801769	0.0459120339525405	0.247496459173511	0.97234375	0.408157981838085	2.20024352205251	7	100	1
SPBC15D4.12c	1	2	6	100	36	300	0.01	2.18206542966832	0.0555555555555556	12.1225857203796	0.0179700152612445	6.97865092307548	0.18	0.00646920549404803	2.51231433230717	5	96	1
SPBC15D4.13c	3	16	6	100	629	300	0.03	6.54619628900496	0.0254372019077901	5.5505638910482	0.0435109966500877	0.680481866290363	1.179375	0.273684168929052	4.28023093896638	2	101	1
SPBC15D4.14	0	455	55	100	2496	300	0	0	0.182291666666667	39.7772343949954	0.000199856505310778	0.010546823386779	0	0.00498841837255701	0.263248711734004	15	85	1
SPBC15D4.15	33	459	82	100	846	300	0.33	72.0081591790546	0.542553191489362	118.388656290515	0.0496478518864528	0.103580534945586	0.608235294117647	0.420020826959391	0.876291325639656	46	87	1
SPBC1604.01	6	120	6	100	2488	300	0.06	13.0923925780099	0.0482315112540193	10.5244313328054	0.0198924012095156	0.117501779693899	1.244	0.494922942092747	2.9234442787842	4	102	1
SPBC1604.02c	22	841	0	100	3948	300	0.22	48.0054394527031	0.213019250253293	46.4821941831575	0.0167059059815028	0.0405674066988227	1.03277051129608	0.659549168149729	1.60160121646952	21	101	1
SPBC1604.03c	23	176	67	100	921	300	0.23	50.1875048823714	0.191096634093377	41.6985358981134	0.0824878340075497	0.205282656306544	1.20357954545455	0.759712951209533	1.89065326458327	19	104	1
SPBC1604.04	5	95	10	100	1291	300	0.05	10.9103271483416	0.0735863671572424	16.0570267868699	0.0189032678021661	0.134171931422567	0.679473684210526	0.244041187325964	1.73215963466534	7	98	1
SPBC1604.05	252	2812	117	100	1721	300	2.52	549.880488276417	1.63393375944218	356.535037084679	0.0786071140775388	0.102142387968118	1.54229018492176	1.35282843327444	1.75787049693131	218	134	1
SPBC1604.06c	22	743	70	100	1415	300	0.22	48.0054394527031	0.525088339222615	114.577711253962	0.0188949157891817	0.045954119878038	0.418977119784657	0.267363058416921	0.650250796274238	42	80	1
SPBC1604.07	0	1573	85	100	1696	300	0	0	0.92747641509434	202.381422221007	5.77896632574554e-05	0.00304641881142207	0	0.000980112688846443	0.0516672630417184	48	52	1
SPBC1604.08c	11	734	34	100	1771	300	0.11	24.0027197263515	0.414455110107284	90.4368167914482	0.00784456188439306	0.0278494929620869	0.265408719346049	0.138927190972601	0.493214520358559	32	79	1
SPBC1604.09c	15	169	6	100	1025	300	0.15	32.7309814450248	0.164878048780488	35.977469035507	0.0503501711524823	0.153882601890778	0.909763313609467	0.516089254312944	1.57729666938047	16	99	1
SPBC1604.10	9	115	29	100	568	300	0.09	19.6385888670149	0.202464788732394	44.1791416218058	0.0371645602147538	0.158968665679974	0.444521739130435	0.211094702019801	0.902942021062251	18	91	1
SPBC1604.11	18	414	125	100	616	300	0.18	39.2771777340298	0.672077922077922	146.651799980955	0.0262855674694947	0.0709888233039048	0.267826086956522	0.161919095612087	0.437291151552054	47	71	1
SPBC1604.12	52	1503	17	100	2710	300	0.52	113.467402342753	0.554612546125461	121.02008637607	0.0259693956218411	0.0459708655847478	0.937591483699268	0.703770621351894	1.24581045734667	54	98	1
SPBC1604.13c	33	291	65	100	676	300	0.33	72.0081591790546	0.430473372781065	93.9321065138286	0.0777463101916777	0.164587286570189	0.76659793814433	0.525565056895741	1.11261005721447	40	93	1
SPBC1604.14c	36	637	17	100	2785	300	0.36	78.5543554680596	0.228725314183124	49.909360096902	0.0397787988741465	0.0799293479112877	1.57394034536892	1.10783954864498	2.22603233932936	25	111	1
SPBC1604.15	16	366	4	100	3245	300	0.16	34.9130468746931	0.112788906009245	24.6112772652883	0.0255762605456167	0.0735717442885021	1.41857923497268	0.829949654705261	2.38740310216189	11	105	1
SPBC1604.16c	60	263	63	100	632	300	0.6	130.923925780099	0.416139240506329	90.8043050637292	0.170592514313803	0.304527608711463	1.44182509505703	1.07814469046323	1.92461448705645	47	113	1
SPBC1604.17c	2	20	193	100	1354	300	0.02	4.36413085933664	0.0147710487444609	3.22313948252337	0.0161614422706158	0.441429443740588	1.354	0.218825928344137	5.97695466824756	1	101	1
SPBC1604.18c	7	91	7	100	1421	300	0.07	15.2744580076783	0.0640394088669951	13.9738180225065	0.0326954580904613	0.171714445030847	1.09307692307692	0.464602459465455	2.44006226388834	6	101	1
SPBC1604.19c	15	602	40	100	2093	300	0.15	32.7309814450248	0.287625418060201	62.7617481443062	0.0143774785945741	0.0424437627736412	0.521511627906977	0.300920626984436	0.88834795485231	25	90	1
SPBC1604.20c	8	297	63	100	2000	300	0.08	17.4565234373466	0.1485	32.4036716305746	0.0123986403495215	0.0559827393871588	0.538720538720539	0.247972806990429	1.11965478774318	13	95	1
SPBC1604.21c	83	1433	25	100	3167	300	0.83	181.111430662471	0.452478686454057	98.7338099373131	0.0461189831504948	0.0726484391271913	1.83434054431263	1.46058819637617	2.30077606715815	57	126	0.364528336228413
SPBC1604.25	20	43	23	100	452	300	0.2	43.6413085933664	0.0951327433628319	20.7585870521544	0.264388969200382	0.81224604627984	2.10232558139535	1.19503814078573	3.67135212918487	10	110	1
SPBC1652.01	38	2895	17	100	2840	300	0.38	82.9184863273962	1.0193661971831	222.43237390457	0.00939740102549515	0.0182559664726084	0.372780656303972	0.266886189124062	0.518469447822077	69	69	1
SPBC1652.02	13	954	33	100	3218	300	0.13	28.3668505856882	0.296457426973275	64.6889502766805	0.0075482268604929	0.024076708379476	0.438511530398323	0.242901940370661	0.774788475651538	25	88	1
SPBC1677.02	40	544	70	100	746	300	0.4	87.2826171867329	0.729222520107239	159.121125166162	0.0525943804307956	0.102404886874732	0.548529411764706	0.392354078013735	0.763940456085502	59	81	1
SPBC1677.03c	25	1703	38	100	2110	300	0.25	54.551635741708	0.807109004739336	176.116465721571	0.00967722385257111	0.0220907287561216	0.309747504403993	0.20418942328925	0.466114376754165	55	70	1
SPBC1683.01	24	980	59	100	3531	300	0.24	52.3695703120397	0.277541772868876	60.5614307866031	0.0159645059573208	0.0372496704468921	0.864734693877551	0.563706705352996	1.31528586347976	26	98	1
SPBC1683.02	12	66	1	100	1650	300	0.12	26.1847851560199	0.04	8.72826171867329	0.093386708828291	0.346374249837915	3	1.5408806956668	5.7151751223256	4	108	1
SPBC1683.03c	7	624	11	100	1795	300	0.07	15.2744580076783	0.347632311977716	75.8556450202247	0.00489343293188184	0.0243509582825655	0.201362179487179	0.087837121127279	0.437099701172051	27	80	1
SPBC1683.04	60	528	5	100	2811	300	0.6	130.923925780099	0.187833511205977	40.9865011335779	0.0861828822082416	0.149532227532739	3.19431818181818	2.42260081887367	4.20335091594529	25	135	6.28124757908413e-07
SPBC1683.05	16	1298	25	100	2310	300	0.16	34.9130468746931	0.561904761904762	122.611295571839	0.00727124319994252	0.0205701530744099	0.284745762711864	0.167965717918672	0.47517053601887	41	75	1
SPBC1683.06c	3	107	5	100	1609	300	0.03	6.54619628900496	0.0665009322560597	14.5109385316663	0.00712025972664929	0.0911318117102552	0.451121495327103	0.114564979001787	1.46631085041801	6	97	1
SPBC1683.07	2	327	8	100	3999	300	0.02	4.36413085933664	0.0817704426106527	17.8428455989383	0.0010547476497537	0.0248060971159409	0.244587155963303	0.0421793585136505	0.991995823666476	7	95	1
SPBC1683.08	3	101	6	100	3373	300	0.03	6.54619628900496	0.0299436703231545	6.53390478495406	0.00753578426970861	0.0966587113855281	1.00188118811881	0.254182003417271	3.26029833503386	2	101	1
SPBC1683.09c	0	27	4	100	1835	300	0	0	0.0147138964577657	3.21066847962096	0.00339432100419189	0.183491530730493	0	0.0622857904269212	3.36706958890454	1	99	1
SPBC1683.10c	32	1218	75	100	1571	300	0.32	69.8260937493863	0.775302355187778	169.176046679568	0.0181829655392435	0.0377528740320462	0.412742200328407	0.285654388621515	0.593097651043445	57	75	1
SPBC1683.11c	3	123	10	100	2124	300	0.03	6.54619628900496	0.057909604519774	12.6362546068363	0.00620750739763349	0.0790741089129652	0.518048780487805	0.131847457125735	1.67953407331138	5	98	1
SPBC1683.12	2	112	17	100	3101	300	0.02	4.36413085933664	0.036117381489842	7.88104895591267	0.00305384507541723	0.0732002744492739	0.55375	0.0946997357886883	2.26994051067198	3	99	1
SPBC1683.13c	0	107	8	100	1992	300	0	0	0.053714859437751	11.720933783861	0.000851210776203672	0.0451407668396882	0	0.0169561186619771	0.899204075446588	5	95	1
SPBC1685.01	28	1096	34	100	2498	300	0.28	61.097832030713	0.438751000800641	95.7383391079456	0.017216643945652	0.0376548902772674	0.638175182481752	0.430071765762387	0.940619159126139	39	89	1
SPBC1685.02c	60	977	318	100	455	300	0.6	130.923925780099	2.14725274725275	468.544598854055	0.0468881186633245	0.0802679922499245	0.27942681678608	0.213340939918127	0.365219364737156	109	51	1
SPBC1685.03	8	266	45	100	1213	300	0.08	17.4565234373466	0.219291014014839	47.8507340718692	0.0138274145005319	0.0625849509147685	0.364812030075188	0.167726537891452	0.759155454596142	19	89	1
SPBC1685.04	13	55	19	100	1371	300	0.13	28.3668505856882	0.0401167031363968	8.75372710661982	0.123065831078266	0.445686086145299	3.24054545454545	1.68723254408302	6.11035624105205	4	109	1
SPBC1685.05	10	273	8	100	4506	300	0.1	21.8206542966832	0.0605858854860186	13.2202366244885	0.0183876000495502	0.0707059391207009	1.65054945054945	0.828545258232731	3.18600961677878	6	104	1
SPBC1685.06	0	9	2	100	1477	300	0	0	0.00609343263371699	1.32962686980466	0.0103569347612096	0.590306163886248	0	0.152971926423065	8.71882204059988	0	100	1
SPBC1685.07c	73	257	1	100	3158	300	0.73	159.290776365787	0.0813806206459785	17.7577838956542	0.217124301094452	0.371110559031483	8.97019455252918	6.8567854285628	11.7196714542142	13	160	2.47358810883665e-29
SPBC1685.08	58	516	19	100	1599	300	0.58	126.559794920763	0.322701688555347	70.4156198692216	0.0848445456049675	0.148595937476698	1.79732558139535	1.35666428422343	2.3760490402524	38	120	1
SPBC1685.09	146	808	720	100	252	300	1.46	318.581552731575	3.20634920634921	699.646375861906	0.150878749824966	0.216289798548376	0.455346534653465	0.380214449558914	0.545050292341907	187	59	1
SPBC1685.10	265	1640	682	100	462	300	2.65	578.247338862105	3.54978354978355	774.585996678798	0.141608401804097	0.184342113422383	0.746524390243902	0.65423081633493	0.851660564011408	284	81	1
SPBC1685.11	201	86	5	100	1315	300	2.01	438.595151363333	0.0653992395437262	14.2705419734962	1.80255183045089	3.03306290396445	30.7343023255814	23.7035565704292	39.8847771871325	18	283	8.08080363499269e-110
SPBC1685.12c	3	57	9	100	2809	300	0.03	6.54619628900496	0.0202919188323247	4.42782945856512	0.0131736428547081	0.174047970715469	1.47842105263158	0.37004762778875	4.88900749739753	2	101	1
SPBC1685.13	11	1709	5	100	2775	300	0.11	24.0027197263515	0.615855855855856	134.383777272186	0.00337839780215029	0.0119269698717239	0.178613224107665	0.0937505390096706	0.33097341394034	42	69	1
SPBC1685.14c	3	142	6	100	2962	300	0.03	6.54619628900496	0.0479405806887238	10.4609483799089	0.00538740360514481	0.068336560713795	0.625774647887324	0.159574894784389	2.02412892834261	4	99	1
SPBC1685.15c	11	565	10	100	2742	300	0.11	24.0027197263515	0.206053975200584	44.9623255930927	0.0101764314126713	0.0362338069809775	0.533840707964602	0.279037749335448	0.993530987418403	18	93	1
SPBC1685.16	122	717	60	100	984	300	1.22	266.211982419535	0.728658536585366	158.998060271564	0.139758145244095	0.207021243485565	1.67430962343096	1.3752201492019	2.03708903589796	93	129	1
SPBC1685.17	29	130	36	100	455	300	0.29	63.2798974603813	0.285714285714286	62.3447265619521	0.146022816102215	0.338898651188765	1.015	0.664403813265079	1.54198886290888	28	101	1
SPBC16A3.01	22	847	78	100	2034	300	0.22	48.0054394527031	0.416420845624385	90.8657531430221	0.0165882464348022	0.0402783392688755	0.528311688311688	0.337404932483877	0.819261420728927	35	87	1
SPBC16A3.02c	0	229	16	100	1595	300	0	0	0.143573667711599	31.3287136924167	0.000397286442252844	0.0209967481635825	0	0.00633671875393286	0.334898133209141	12	88	1
SPBC16A3.03c	57	1168	26	100	2555	300	0.57	124.377729491094	0.457142857142857	99.7515624991233	0.0370521766813027	0.0641300992042018	1.246875	0.946683114207285	1.63852403466736	49	108	1
SPBC16A3.04	38	362	60	100	866	300	0.38	82.9184863273962	0.418013856812933	91.2133586073825	0.0740267938072716	0.14825199722652	0.909060773480663	0.641072034370972	1.28386229598167	40	98	1
SPBC16A3.05c	31	524	6	100	1775	300	0.31	67.644028319718	0.295211267605634	64.4170301490817	0.0404459907050441	0.0860444797970544	1.05009541984733	0.717916335014533	1.52728951639772	29	102	1
SPBC16A3.06	12	121	5	100	1546	300	0.12	26.1847851560199	0.0782664941785252	17.0782611248297	0.0521615579000321	0.184252560696021	1.53322314049587	0.806417685134497	2.84854458836048	8	104	1
SPBC16A3.07c	22	314	1	100	2438	300	0.22	48.0054394527031	0.128794093519278	28.1037139013886	0.044314874466126	0.109732166866139	1.70815286624204	1.08039663948415	2.67527022819648	13	109	1
SPBC16A3.08c	132	2778	153	100	1328	300	1.32	288.032636716218	2.09186746987952	456.459168947184	0.0397417818945293	0.0567750184373665	0.631015118790497	0.527770863559349	0.753972244848227	156	76	1
SPBC16A3.09c	17	420	20	100	1381	300	0.17	37.0951123043615	0.304127443881245	66.3625981506658	0.0241097041410292	0.0669967076317561	0.558976190476191	0.332955014187613	0.925224532394551	27	90	1
SPBC16A3.10	13	449	177	100	1761	300	0.13	28.3668505856882	0.254968767745599	55.6358533742803	0.0159662469280227	0.0513947676536202	0.509866369710468	0.28116560840248	0.905061858380252	22	91	1
SPBC16A3.11	100	527	6	100	2589	300	1	218.206542966832	0.203553495558131	44.4167045745541	0.152315194209224	0.236184318854971	4.91271347248577	3.94344037807682	6.1148120151552	33	167	4.57739891054427e-21
SPBC16A3.12c	17	289	11	100	1628	300	0.17	37.0951123043615	0.177518427518428	38.7356823817042	0.0348774831854956	0.097828927322843	0.95764705882353	0.567805426259869	1.59265493681588	17	100	1
SPBC16A3.13	3	16	1	100	1886	300	0.03	6.54619628900496	0.00848356309650053	1.85116897532837	0.0435109966500877	0.680481866290363	3.53625	0.820617396820655	12.8338879982362	0	103	1
SPBC16A3.14	46	330	61	100	856	300	0.46	100.375009764743	0.385514018691589	84.1216812839423	0.101105787676902	0.191612058045645	1.19321212121212	0.865465542514283	1.64019921687072	40	106	1
SPBC16A3.15c	54	1367	58	100	1650	300	0.54	117.831533202089	0.828484848484848	180.780814688279	0.0297963951078598	0.0522406763308619	0.651792245793709	0.491640519279687	0.861971159459221	69	85	1
SPBC16A3.16	3	76	7	100	919	300	0.03	6.54619628900496	0.0826985854189336	18.0453724325128	0.00995690754518226	0.12933865116668	0.362763157894737	0.091503980340225	1.18862220422179	7	96	1
SPBC16A3.17c	9	773	20	100	3011	300	0.09	19.6385888670149	0.256725340418466	56.0191490246965	0.00565872556062236	0.0230754939958834	0.350569210866753	0.170384226630339	0.694803124216049	22	87	1
SPBC16A3.18	39	1157	65	100	2054	300	0.39	85.1005517570646	0.563291139240506	122.913812177519	0.0241593677561551	0.0468392700466559	0.692359550561798	0.496233413711425	0.962078606758313	50	89	1
SPBC16A3.19	18	127	3	100	1449	300	0.18	39.2771777340298	0.0876466528640442	19.1250731240771	0.0837013632819289	0.237089337378299	2.05370078740157	1.21283275395515	3.43542449861155	9	109	1
SPBC16C6.01c	7	99	10	100	1799	300	0.07	15.2744580076783	0.0550305725403002	12.0080309915044	0.030126091916352	0.157425662298524	1.2720202020202	0.541968393575172	2.83208766475045	5	102	1
SPBC16C6.02c	20	648	24	100	9060	300	0.2	43.6413085933664	0.071523178807947	15.6068255896807	0.0192356241097656	0.0489734060913478	2.7962962962963	1.74274754434477	4.43699059187611	8	112	1
SPBC16C6.03c	1	34	60	100	1007	300	0.01	2.18206542966832	0.0337636544190665	7.36745030871131	0.0014954740609025	0.199297297707355	0.296176470588235	0.0150594237932881	2.00692378791307	3	98	1
SPBC16C6.04	27	117	1	100	1065	300	0.27	58.9157666010447	0.109859154929577	23.9719864104407	0.148417717242182	0.356610782495791	2.45769230769231	1.58064868862924	3.79790483358017	12	115	1
SPBC16C6.05	27	243	55	100	693	300	0.27	58.9157666010447	0.350649350649351	76.5139825987593	0.0730760665977931	0.167804749348353	0.77	0.506417141522706	1.16288691298409	32	95	1
SPBC16C6.06	11	396	7	100	4429	300	0.11	24.0027197263515	0.0894107021901106	19.510000229141	0.0144811121720731	0.0518402719252286	1.23027777777778	0.641368458101116	2.29600564356837	9	102	1
SPBC16C6.07c	102	1461	141	100	1543	300	1.02	222.570673826169	0.946856772521063	206.610343016553	0.0568120503528706	0.0857143536414581	1.07724845995893	0.876609936944794	1.3225724766877	98	104	1
SPBC16C6.08c	17	471	114	100	984	300	0.17	37.0951123043615	0.478658536585366	104.446424529856	0.0215228729736534	0.0596742422753068	0.35515923566879	0.211785070060749	0.587194543989019	37	80	1
SPBC16C6.09	52	915	27	100	2515	300	0.52	113.467402342753	0.363817097415507	79.387271099265	0.0425248696016182	0.0757515468172167	1.42928961748634	1.0695004704807	1.905151402453	40	112	1
SPBC16C6.10	10	110	5	100	1322	300	0.1	21.8206542966832	0.0832072617246596	18.1563689306744	0.0448321801723685	0.178800892124846	1.20181818181818	0.592681421878712	2.36374779389046	8	102	1
SPBC16C6.11	70	520	174	100	316	300	0.7	152.744580076783	1.64556962025316	359.074058046686	0.104025387179296	0.173925619371332	0.425384615384615	0.328720223486575	0.549604957213408	105	65	1
SPBC16C6.12c	27	309	30	100	1353	300	0.27	58.9157666010447	0.228381374722838	49.8343102562832	0.0577311042997647	0.131346825823039	1.18223300970874	0.781101841175816	1.77712255338572	23	104	1
SPBC16C6.13c	24	2044	139	100	2787	300	0.24	52.3695703120397	0.73340509508432	160.03379039261	0.00767502097561831	0.0178100087638125	0.327240704500978	0.213902834590482	0.496364944247455	52	72	1
SPBC16C6.14	15	29	17	100	398	300	0.15	32.7309814450248	0.0728643216080402	15.8994717237139	0.26475935522207	1.00004228615553	2.05862068965517	1.05374223378384	3.98016829889902	7	108	1
SPBC16D10.01c	38	365	3	100	3231	300	0.38	82.9184863273962	0.112968121324667	24.6503832197133	0.0734285549300897	0.147012724364483	3.36378082191781	2.3724766097912	4.74998112421644	14	124	0.000124272732583701
SPBC16D10.02	18	408	21	100	1512	300	0.18	39.2771777340298	0.26984126984127	58.8811306418436	0.0266679564561894	0.0720443584410517	0.667058823529412	0.403219501617584	1.0893106996287	25	93	1
SPBC16D10.03	29	285	3	100	1515	300	0.29	63.2798974603813	0.188118811881188	41.0487556076219	0.0680833761128528	0.151151718710971	1.54157894736842	1.03146314810972	2.28994853847121	20	109	1
SPBC16D10.04c	44	223	5	100	4451	300	0.44	96.0108789054062	0.0501011008762076	10.9323880210298	0.140852414816534	0.275557952545116	8.78224215246637	6.26934098348391	12.2650844677831	6	138	1.97589078885192e-18
SPBC16D10.05	4	795	9	100	7264	300	0.04	8.72826171867329	0.109443832599119	23.8813603604944	0.00160749068252461	0.0138788899881173	0.36548427672956	0.116768123178588	1.00816256873684	10	94	1
SPBC16D10.06	171	1262	45	100	1954	300	1.71	373.133188473283	0.645854657113613	140.92971198779	0.115110762449964	0.159433344501462	2.64765451664025	2.2492642982723	3.11532755155857	106	165	1.62714909946591e-10
SPBC16D10.07c	0	103	7	100	2269	300	0	0	0.0453944468929044	9.90536532639212	0.000884339071062789	0.046909299210728	0	0.0200656535224147	1.06437199909142	4	96	1
SPBC16D10.08c	13	1102	22	100	2810	300	0.13	28.3668505856882	0.392170818505338	85.5742385585228	0.00653799961934071	0.0208315641255577	0.331488203266788	0.183717789303474	0.585366951928172	31	82	1
SPBC16D10.09	30	570	114	100	1051	300	0.3	65.4619628900496	0.542340627973359	118.342273540527	0.0357890286459441	0.0769388981494862	0.553157894736842	0.376142691068873	0.8086278195511	45	85	1
SPBC16D10.10	36	333	44	100	1384	300	0.36	78.5543554680596	0.240606936416185	52.5020078092161	0.0754394281628761	0.154245303339742	1.49621621621622	1.04408168577421	2.13475499822202	26	110	1
SPBC16D10.11c	49	270	346	100	494	300	0.49	106.921206053748	0.546558704453441	119.262685427216	0.132237439306282	0.248413390218135	0.896518518518519	0.653252950173031	1.22716214767759	52	97	1
SPBC16E9.01c	104	422	20	100	1317	300	1.04	226.934804685505	0.320425208807897	69.9188770933965	0.19766808490267	0.307015366535635	3.24568720379147	2.60328867816817	4.04339237727432	49	155	7.69293113650416e-11
SPBC16E9.02c	36	589	24	100	2142	300	0.36	78.5543554680596	0.274976657329599	60.0017057924669	0.0429870423593799	0.0865115152693414	1.30920203735144	0.920782447337917	1.85307665706929	29	107	1
SPBC16E9.03c	6	196	109	100	1185	300	0.06	13.0923925780099	0.165400843881857	36.0915463472566	0.0122802395136016	0.0712934546193963	0.362755102040816	0.145520838236179	0.844827437239846	15	91	1
SPBC16E9.05	62	1573	95	100	1685	300	0.62	135.288056639436	0.93353115727003	203.702606579719	0.0303154021407159	0.0511431385481129	0.664144945963128	0.510814526071063	0.861761884535702	78	84	1
SPBC16E9.06c	35	289	48	100	4223	300	0.35	76.3722900383913	0.0684347620175231	14.9329128386016	0.0838774845988194	0.17406979378872	5.1143598615917	3.54214617460814	7.35096739169764	8	127	1.81730729819622e-08
SPBC16E9.07	13	108	2	100	1798	300	0.13	28.3668505856882	0.0600667408231368	13.1069558623014	0.0646742000260419	0.219554474724689	2.16425925925926	1.16284211646823	3.94758945554991	6	107	1
SPBC16E9.08	0	5	0	100	867	300	0	0	0.00576701268742791	1.2583999017695	0.0190383591688732	1.16008855872718	0	0.165062573994131	10.0579678041647	0	100	1
SPBC16E9.09c	25	679	193	100	749	300	0.25	54.551635741708	0.906542056074766	197.813408110119	0.0241601041236478	0.0556663368272131	0.275773195876289	0.180959179886122	0.416940862835826	59	66	1
SPBC16E9.10c	6	578	14	100	2667	300	0.06	13.0923925780099	0.216722909636295	47.2903568934492	0.00420076126286806	0.0239474807913512	0.276851211072664	0.112034302880691	0.638679312705335	18	88	1
SPBC16E9.11c	77	1622	18	100	2844	300	0.77	168.019038084461	0.570323488045007	124.448316699086	0.0375064420139727	0.0599992057653899	1.35011097410604	1.06668321087738	1.70637741196769	64	113	1
SPBC16E9.12c	174	718	67	100	1217	300	1.74	379.679384762288	0.589975349219392	128.736481388813	0.204621721626935	0.28690521215503	2.94927576601671	2.4902463521998	3.49163643192672	101	173	8.73661884103786e-13
SPBC16E9.13	192	3096	57	100	2057	300	1.92	418.956562496318	1.5051045211473	328.423654363302	0.0534527432808663	0.0719239271862828	1.27565891472868	1.09952292928742	1.47947518222184	175	117	1
