Isk1as_3MBPP1_combined_pr_counts	Isk1as_3MBPP1_combinedgb_counts	Isk1as_3MBPP1_combinedterm_counts	Isk1as_3MBPP1_combinedpr_map	Isk1as_3MBPP1_combinedgb_map	Isk1as_3MBPP1_combinedterm_map	Isk1as_3MBPP1_combinedpr_density	Isk1as_3MBPP1_combinedpr_densityRPKM	Isk1as_3MBPP1_combinedgb_density	Isk1as_3MBPP1_combinedgb_densityRPKM	Isk1as_3MBPP1_combinedpause_index_CI_low	Isk1as_3MBPP1_combinedpause_index_CI_high	Isk1as_3MBPP1_combinedpause_index_scaled	Isk1as_3MBPP1_combinedpause_index_CI_low_scaled	Isk1as_3MBPP1_combinedpause_index_CI_high_scaled	Isk1as_3MBPP1_combined_ExpPR	Isk1as_3MBPP1_combined_ExpGB	Isk1as_3MBPP1_combinedFexact_Pval
SPAC890.02c	64	675	68	100	1880	300	0.64	84.8274675581327	0.359042553191489	47.5885477075628	0.0727324106158649	0.123372171322595	1.78251851851852	1.36736931957826	2.3193968208648	43	121	1
SPAC890.04c	25	1053	89	100	2445	300	0.25	33.1357295148956	0.430674846625767	57.0829009066422	0.0156212982374415	0.0357958540766007	0.58048433048433	0.381940741905445	0.875208632172887	37	88	1
SPNCRNA.1042	406	2270	40	100	1492	300	4.06	538.124247321904	1.52144772117962	201.657120640249	0.160694327323029	0.199045723024268	2.66851101321586	2.39755936365959	2.96976218752207	305	201	7.26962708122414e-16
SPAC890.07c	36	1036	245	100	1760	300	0.36	47.7154505014496	0.588636363636364	78.019581312345	0.0245493362022	0.048961342613244	0.611583011583012	0.43206831715872	0.861719629993095	50	86	1
SPAC22E12.03c	151	419	61	100	869	300	1.51	200.139806269969	0.482163406214039	63.9073448411565	0.29788044239782	0.435822185365762	3.13171837708831	2.58858104443706	3.78729479082847	81	170	2.13679033487e-12
SPAC22E12.05c	244	1033	247	100	1107	300	2.44	323.404720065381	0.933152664859982	123.682777195617	0.204928641231367	0.272194927815115	2.61479186834463	2.26856005843124	3.01319785091332	166	178	1.26847657886627e-11
SPAC22E12.06c	27	818	308	100	2613	300	0.27	35.7865878760872	0.313050133945656	41.4925782521004	0.0220419561339924	0.049078716657145	0.862481662591687	0.575956313781221	1.2824268662512	30	97	1
SPAC22E12.09c	110	1096	116	100	2224	300	1.1	145.797209865541	0.492805755395683	65.3179128567006	0.0820791929830715	0.122624096875235	2.23211678832117	1.82544125194351	2.72715991450524	69	141	0.000112298777700827
SPAC22E12.10c	120	1216	129	100	1998	300	1.2	159.051501671499	0.608608608608609	80.6667609411672	0.0814281046277614	0.119511310112351	1.97171052631579	1.62693353046267	2.38783597604477	83	137	0.00572816575178246
SPAC22E12.11c	90	2415	135	100	3447	300	0.9	119.288626253624	0.700609225413403	92.8607911557561	0.0300163966564518	0.0462160396310356	1.28459627329193	1.03466519274789	1.5930668860818	78	112	1
SPAC22E12.13c	421	1659	380	100	1126	300	4.21	558.005685030841	1.47335701598579	195.283038242315	0.227687281155196	0.282807528095888	2.85742013261001	2.56375878580751	3.1844127663597	310	211	4.53998119280691e-18
SPATRNAARG.03	35	19	11	100	80	293	0.35	46.3900213208538	0.2375	31.4789430391508	1.02240179175628	3.34219493439611	1.47368421052632	0.817921433405022	2.67375594751689	25	110	1
SPAC22E12.14c	64	1332	105	100	3196	300	0.64	84.8274675581327	0.416770963704631	55.240039691916	0.0370731376158193	0.0621529682453084	1.53561561561562	1.18485747820158	1.98640886512006	48	116	1
SPAC22E12.16c	207	1477	155	100	3039	300	2.07	274.363840383335	0.486015136558078	64.4178644205341	0.12083982171254	0.162493607431161	4.25912660798917	3.67232218184409	4.93818072983299	100	207	2.57524234977938e-29
SPAC22E12.17c	132	1201	378	100	2000	300	1.32	174.956651838649	0.6005	79.5920222947792	0.0914370712671571	0.132029591065468	2.19816819317236	1.82874142534314	2.64059182130936	87	145	4.09351067692408e-05
SPAC2E12.03c	122	769	38	100	1688	300	1.22	161.70236003269	0.455568720379147	60.382407575722	0.130436200216757	0.192831061123272	2.67797139141743	2.20176305965886	3.25498831176083	69	153	2.02358729154172e-08
SPAC1006.03c	175	1293	106	100	2770	300	1.75	231.950106604269	0.466787003610108	61.8693115707725	0.115200502878649	0.158947001868754	3.74903325599381	3.19105392973858	4.40283195176447	87	188	1.1166758375001e-21
SPAC1006.04c	26	273	192	100	3993	300	0.26	34.4611586954914	0.0683696468820436	9.06191250444928	0.0623052165209956	0.14452969342804	3.80285714285714	2.48784729568335	5.77107065858164	8	118	0.00128745402257411
SPAC1006.05c	296	870	61	100	2032	300	2.96	392.327037456364	0.428149606299213	56.748198184959	0.297523841556878	0.389007839135122	6.91347126436782	6.04568446043576	7.90463929122568	118	278	1.00132730123749e-61
SPAC1250.05	75	1272	1061	100	605	300	0.75	99.4071885446867	2.10247933884298	278.668746730229	0.0463729245705534	0.0748573218695494	0.356721698113208	0.280556193651848	0.452886797310774	118	57	1
SPAC1250.03	54	401	99	100	937	300	0.54	71.5731757521744	0.427961579509071	56.7232765655203	0.100276586420448	0.180419643951243	1.26179551122194	0.939591614759597	1.69053206382314	46	108	1
SPAC1250.07	53	13	98	100	38	300	0.53	70.2477465715786	0.342105263157895	45.3436298624887	2.15674009320984	7.84868797845996	1.54923076923077	0.819561235419738	2.98250143181478	39	114	1
SPAC1250.02	17	78	6	100	718	300	0.17	22.532296070129	0.108635097493036	14.3988128254142	0.124369402863135	0.377194184522562	1.56487179487179	0.89297231255731	2.70825424487199	11	106	1
SPAC1250.01	109	891	109	100	3829	300	1.09	144.471780684945	0.232697832332202	30.8424497234494	0.0997477264396174	0.149913085815492	4.68418630751964	3.81934044537295	5.7401720558752	39	170	7.4612419961482e-22
SPAC29A4.20	30	724	244	100	1910	300	0.3	39.7628754178747	0.379057591623037	50.2413993063548	0.0282354832131667	0.0604444967633112	0.791436464088398	0.539297729371483	1.15448988817924	35	95	1
SPAC29A4.18	91	501	79	100	1437	300	0.91	120.61405543422	0.348643006263048	46.2101614111696	0.144332595792889	0.228347769852126	2.61011976047904	2.07405940154382	3.28135745277505	49	142	4.70127205782514e-06
SPAC29A4.16	204	2508	418	100	2521	300	2.04	270.387552841548	0.994843316144387	131.859436133849	0.0703332411230039	0.0940378871292211	2.05057416267943	1.77310100871093	2.37069513452766	151	153	1.76686059606127e-05
SPAC29A4.15	25	559	101	100	1387	300	0.25	33.1357295148956	0.403028118240807	53.418522851699	0.0292987454028335	0.0677288120769289	0.620304114490161	0.406373598737301	0.939398623507004	35	90	1
SPNCRNA.1047	4	56	127	100	1220	300	0.04	5.30171672238329	0.0459016393442623	6.08393722240706	0.0220480522281122	0.204906007579237	0.871428571428571	0.268986237182968	2.49985329246669	4	100	1
SPAC29A4.13	26	294	46	100	1058	300	0.26	34.4611586954914	0.277882797731569	36.8313968899028	0.057932528122949	0.134021974893931	0.935646258503401	0.6129261475408	1.41795249437779	27	99	1
SPNCRNA.1048	5	36	64	100	426	300	0.05	6.62714590297911	0.0845070422535211	11.2008099768661	0.047976302371859	0.369952422653469	0.591666666666667	0.204379048104119	1.57599732050378	8	97	1
SPAC29A4.11	250	1561	16	100	5512	300	2.5	331.357295148956	0.283200290275762	37.5361928684702	0.139809690087099	0.183416357153951	8.82767456758488	7.70631011760087	10.1099096063258	77	273	3.84209041398607e-77
SPAC29A4.10	55	516	205	100	2367	300	0.55	72.8986049327703	0.217997465145754	28.8940201600103	0.0798885324994601	0.14188441971533	2.52296511627907	1.89096156426222	3.35840421466187	27	128	0.00224282391793133
SPAC29A4.09	38	171	177	100	988	300	0.38	50.3663088626413	0.173076923076923	22.9401204333892	0.153853542267009	0.319784280231035	2.19555555555556	1.52007299759805	3.15946868868263	20	118	1
SPAC29A4.07	6	256	5	100	2041	300	0.06	7.95257508357494	0.125428711415973	16.6246874195262	0.00943111540381709	0.0544012195015871	0.478359375	0.192489065391907	1.11032889002739	11	95	1
SPNCRNA.1050	52	260	18	100	1305	300	0.52	68.9223173909828	0.199233716475096	26.4070181574647	0.146780945391126	0.271874123123645	2.61	1.9154913373542	3.54795730676357	25	127	0.00320864343050509
SPAC29A4.05	62	381	161	100	639	300	0.62	82.176609196941	0.596244131455399	79.0279370589998	0.123244614395231	0.214465706073702	1.03984251968504	0.787533085985528	1.37043586181095	60	102	1
SPNCRNA.1051	0	34	5	100	2005	300	0	0	0.0169576059850374	2.2476105805615	0.00269086889544985	0.144693076160053	0	0.0539519213537695	2.90109617700906	1	99	1
SPNCRNA.1052	1	58	33	100	1043	300	0.01	1.32542918059582	0.0556088207094919	7.37055536668818	0.000886168532157665	0.114796577053431	0.179827586206897	0.00924273779040444	1.19732829866729	5	96	1
SPNCRNA.1054	1	18	8	100	620	300	0.01	1.32542918059582	0.0290322580645161	3.84802020172981	0.00276112751307903	0.390963955466763	0.344444444444444	0.01711899058109	2.42397652389393	2	99	1
SPAC26F1.11	4	15	1	100	1678	300	0.04	5.30171672238329	0.00893921334922527	1.18482942246349	0.0749300695813891	0.855217779850123	4.47466666666667	1.25732656757571	14.3505543458851	0	104	1
SPAC26F1.09	41	572	41	100	3265	300	0.41	54.3425964044287	0.175191424196018	23.2203825819544	0.0515056679562125	0.0993842248620762	2.3402972027972	1.68166005877034	3.24489494174679	21	120	0.129686008677958
SPAC26F1.07	138	1031	156	100	1079	300	1.38	182.909226922224	0.955514365152919	126.646662205217	0.111598264578612	0.160448852819984	1.44424830261882	1.20414527480322	1.73124312192762	116	122	1
SPNCRNA.1055	618	328	315	100	1406	300	6.18	819.115233608219	0.233285917496444	30.9203962471856	1.64443242577587	2.15901400303383	26.4910975609756	23.1207199064087	30.3557368826557	135	583	4.31723506852287e-217
SPAC26F1.06	724	3862	2296	100	587	300	7.24	959.610726751376	6.57921635434412	872.028534150097	0.173020203664833	0.203112310255988	1.100435007768	1.01562859551257	1.19226926120265	715	109	1
SPAC26F1.05	5	113	2725	100	817	300	0.05	6.62714590297911	0.138310893512852	18.3321294256215	0.0159540815720965	0.112312429570001	0.361504424778761	0.130344846444029	0.917592549586911	12	93	1
SPNCRNA.1057	153	64	40	100	133	294	1.53	202.790664631161	0.481203007518797	63.7800507955885	1.76898086788027	3.23512825352688	3.17953125	2.35274455428076	4.30272057719075	82	171	1.68881415083068e-05
SPAC26F1.03	631	1569	217	100	1372	300	6.31	836.345812955964	1.1435860058309	151.57422626493	0.366271638473515	0.441560609021649	5.51773103887827	5.02524687985663	6.05821155577702	389	342	8.17589084567803e-63
SPAC26F1.02	97	145	1199	100	1207	300	0.97	128.566630517795	0.12013256006628	15.9227200651528	0.513122433050767	0.871748313255801	8.07441379310345	6.19338776692276	10.5220021409975	21	176	3.53873738611391e-30
SPAC26F1.01	52	1235	142	100	3179	300	0.52	68.9223173909828	0.388486945580371	51.4911933952765	0.0315714213429211	0.0560065926610638	1.33852631578947	1.00365548449146	1.78044958069522	42	110	1
SPNCRNA.1058	0	17	1	100	1285	176	0	0	0.0132295719844358	1.75348607549642	0.00541762860743838	0.297388981119444	0	0.0696165276055832	3.82144840738485	1	99	1
SPAC19D5.02c	9	164	39	100	881	300	0.09	11.9288626253624	0.186152099886493	24.6731425218746	0.0262711064034995	0.110521541815004	0.483475609756098	0.23144844741483	0.973694783390181	17	92	1
SPAC19D5.05c	49	331	168	100	603	300	0.49	64.9460298491953	0.548922056384743	72.7557311405004	0.108364460271791	0.20169022148303	0.892658610271903	0.653437695438897	1.21619203554267	52	97	1
SPAC19D5.11c	13	72	147	100	389	300	0.13	17.2305793477457	0.185089974293059	24.5323652963751	0.0954220795175958	0.335111899933284	0.702361111111111	0.371191889323448	1.30358529074048	17	96	1
SPAC19D5.06c	62	173	62	100	1101	300	0.62	82.176609196941	0.157129881925522	20.8264530647663	0.265274034811873	0.483422208699313	3.94578034682081	2.92066712327873	5.32247851777943	21	141	3.00294806727012e-09
SPAC14C4.01c	10	446	29	100	4025	300	0.1	13.2542918059582	0.110807453416149	14.6867432185276	0.0113085103626671	0.0430650022400576	0.902466367713004	0.455167542097352	1.73336634016232	10	100	1
SPAC14C4.02c	5	748	39	100	3864	300	0.05	6.62714590297911	0.193581780538302	25.6578940757162	0.00245313476164343	0.0166389006403151	0.258288770053476	0.094789127189902	0.642927120741776	17	88	1
SPNCRNA.1062	0	8	31	100	523	300	0	0	0.0152963671128107	2.02742513284256	0.0116892782926356	0.673070909790981	0	0.061134925470484	3.52016085820683	1	99	1
SPAC14C4.05c	43	868	20	100	3022	300	0.43	56.9934547656204	0.28722700198544	38.0699049886557	0.0360094876877861	0.0679155195359698	1.49707373271889	1.08820671792489	2.05240700037701	31	112	1
SPAC14C4.06c	129	660	150	100	1708	300	1.29	170.980364296861	0.386416861826698	51.2168184539369	0.161095057787901	0.2370001703883	3.33836363636364	2.75150358701736	4.04796291023216	63	166	6.84507145167548e-14
SPAC14C4.10c	4	72	24	100	1422	300	0.04	5.30171672238329	0.0506329113924051	6.71103382580163	0.0172880886781319	0.157895551248684	0.79	0.245836621003036	2.24527473875629	5	99	1
SPAC14C4.12c	22	479	59	100	1514	300	0.22	29.1594419731081	0.316380449141347	41.9339879461955	0.0292034594418565	0.0715450039811123	0.695365344467641	0.442140375949708	1.08319136027404	29	93	1
SPAC14C4.15c	44	412	33	100	2515	300	0.44	58.3188839462162	0.163817097415507	21.7127961195021	0.0772534762162539	0.147157809016542	2.68592233009709	1.94292492683878	3.70101889676603	20	124	0.00446125059465549
SPAPJ760.02c	46	677	101	100	2863	300	0.46	60.9697423074078	0.236465246245197	31.3417937570161	0.0497997915254915	0.0924187472252989	1.94531757754801	1.42576803137482	2.64594873306031	27	119	1
SPAPJ760.03c	39	290	75	100	850	300	0.39	51.6917380432371	0.341176470588235	45.220524985034	0.0948423058341775	0.189964278330584	1.14310344827586	0.806159599590509	1.61469636580996	35	104	1
SPNCRNA.1063	2	231	109	100	3207	300	0.02	2.65085836119165	0.0720299345182413	9.54705770868834	0.00149037479532731	0.0351962210430728	0.277662337662338	0.0477963196861467	1.12874280885135	6	96	1
SPNCRNA.1065	0	0	3	100	817	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC2H10.02c	71	170	42	100	707	300	0.71	94.1054718223034	0.24045261669024	31.8702914711867	0.313560433362169	0.5556370393816	2.95276470588235	2.21687226387053	3.92835386842791	33	138	1.32163575578248e-05
SPAC11E3.01c	67	780	36	100	3812	300	0.67	88.8037550999201	0.204616998950682	27.1205341255179	0.0663733753188666	0.110970851407849	3.27441025641026	2.53015306715519	4.23020885566722	28	139	2.76459255340571e-08
SPAC11E3.02c	20	1057	47	100	3850	300	0.2	26.5085836119165	0.274545454545455	36.389055685449	0.0118254175367882	0.0299377585777411	0.728476821192053	0.455278575166345	1.15260370524303	25	95	1
SPAC11E3.04c	77	294	78	100	714	300	0.77	102.058046905878	0.411764705882353	54.5764956715927	0.202130102780723	0.338938197839365	1.87	1.44320893385436	2.42001873257307	51	126	0.935836991998135
SPNCRNA.1067	0	6	14	100	584	300	0	0	0.0102739726027397	1.36174230883132	0.0157393406208896	0.93492067967121	0	0.0919177492259951	5.45993676927987	1	99	1
SPAC11E3.08c	46	210	21	100	1531	300	0.46	60.9697423074078	0.137165251469628	18.1802826861609	0.157103512107316	0.304565472851334	3.35361904761905	2.405254770363	4.66289738935392	17	129	2.35919813244538e-05
SPAC11E3.11c	75	1155	43	100	3255	300	0.75	99.4071885446867	0.354838709677419	47.0313580211421	0.051035284155868	0.0824974953301659	2.11363636363636	1.6611984992735	2.6852934729969	45	130	0.0145284869524348
SPAC11E3.13c	317	5075	382	100	2103	300	3.17	420.161050248876	2.41321921065145	319.855116097185	0.0556680627294809	0.070075546319239	1.31359802955665	1.17069935920098	1.4736887390936	294	123	1
SPNCRNA.1068	11	61	487	100	2452	300	0.11	14.5797209865541	0.0248776508972268	3.29735644438602	0.0897282157084228	0.353527162469359	4.42163934426229	2.20013584917053	8.66848602374868	2	109	1
SPAP8A3.02c	7	187	32	100	969	300	0.07	9.27800426417076	0.192982456140351	25.5784578711475	0.0161589117873433	0.0821748813852026	0.362727272727273	0.156579855219357	0.796274600622613	17	90	1
SPAP8A3.04c	74	321	191	100	492	300	0.74	98.0817593640909	0.652439024390244	86.4761721486299	0.177560759866389	0.298896899604537	1.13420560747664	0.873598938542633	1.47057274605432	68	106	1
SPNCRNA.1071	0	31	215	100	1041	300	0	0	0.0297790585975024	3.94700332358026	0.00295316473031761	0.159112070807008	0	0.0307424448426063	1.65635665710096	2	98	1
SPAP8A3.07c	474	3651	317	100	1638	300	4.74	628.25343160242	2.22893772893773	295.429910766505	0.117838705122874	0.143023195993118	2.12657354149548	1.93019798991268	2.34271995036728	396	178	7.93680846294068e-09
SPNCRNA.1073	4	175	607	100	283	300	0.04	5.30171672238329	0.618374558303887	81.9611684114025	0.00723439450837243	0.0637213583938677	0.0646857142857143	0.020473336458694	0.180331444254646	39	65	1
SPAP8A3.09c	0	1207	126	100	2716	300	0	0	0.44440353460972	58.9025412731649	7.53165158522799e-05	0.00397088122393548	0	0.00204559657054792	0.107849134042088	30	70	1
SPAP8A3.11c	13	98	32	100	1191	300	0.13	17.2305793477457	0.0822837951301427	10.906134315566	0.0710311111842411	0.242825975798788	1.57989795918367	0.845980534204312	2.89205737176357	8	105	1
SPAP8A3.12c	131	1227	51	100	3660	300	1.31	173.631222658053	0.335245901639344	44.4344700707944	0.0887814028134275	0.128309715118278	3.90757946210269	3.24939934297145	4.69613557332897	57	174	2.11021126546986e-19
SPAP8A3.13c	79	1728	128	100	2262	300	0.79	104.70890526707	0.763925729442971	101.252945361166	0.0362392295939641	0.0575947119102129	1.03413194444444	0.819731373415468	1.30279238340902	77	102	1
SPAP8A3.14c	106	710	74	100	2114	300	1.06	140.495493143157	0.335856196783349	44.5153603700584	0.121068427520609	0.183950449420248	3.15611267605634	2.55938655778567	3.88871250074403	51	155	4.92318628409084e-11
SPAC4D7.01c	55	1201	144	100	5481	300	0.55	72.8986049327703	0.219120598430943	29.0428835229991	0.0346054395517763	0.0604574906335592	2.51003330557868	1.89672414183286	3.31367506162538	27	128	0.00159646955481391
SPAC4D7.02c	66	401	80	100	1396	300	0.66	87.4783259193243	0.287249283667622	38.0728582678313	0.125732004888681	0.215089588911403	2.29765586034913	1.75521878824598	3.00265066120318	37	129	0.00796569229421132
SPAC4D7.15	22	14	45	100	81	300	0.22	29.1594419731081	0.172839506172839	22.9086525041253	0.770746799394175	3.23292496682099	1.27285714285714	0.624304907509282	2.618669223125	17	105	1
SPAC4D7.04c	260	937	96	100	1247	300	2.6	344.611586954914	0.7514033680834	99.5931950455722	0.241271497727361	0.319063631202529	3.46019210245464	3.00865557666019	3.97872348109554	154	206	1.02942190660367e-21
SPNCRNA.1076	18	100	363	100	937	300	0.18	23.8577252507248	0.106723585912487	14.1454555026235	0.105364062134132	0.303886009550129	1.6866	0.98726126219682	2.84741190948471	11	107	1
SPAC4D7.06c	60	235	34	100	1018	300	0.6	79.5257508357494	0.230844793713163	30.5968425776049	0.190297068087121	0.341940039201586	2.59914893617021	1.93722415312689	3.48094959907215	30	130	0.00124892303470333
SPAC4D7.07c	70	703	123	100	2087	300	0.7	92.7800426417076	0.336847149017729	44.6467040708607	0.0772612336944767	0.128121142507718	2.07809388335704	1.61244194720373	2.67388824413607	42	128	0.0491664807169706
SPAC4D7.08c	253	2328	183	100	2227	300	2.53	335.333582690743	1.04535249214189	138.554069709343	0.0952417761547005	0.123978643329213	2.42023625429553	2.12103435496518	2.76100438694157	180	173	1.6421552999545e-10
SPAC4D7.10c	30	2157	669	100	2244	300	0.3	39.7628754178747	0.961229946524064	127.404222038556	0.00952663878796346	0.0201813588285801	0.312100139082058	0.2137777744019	0.452869692113337	63	67	1
SPAC4D7.14	23	43	24	100	474	300	0.23	30.4848711537039	0.0907172995780591	12.0239356045613	0.312588698506356	0.910421744829201	2.5353488372093	1.48167043092013	4.31539907049041	10	113	1
SPAC4D7.12c	217	421	63	100	839	300	2.17	287.618132189294	0.501787842669845	66.5084249142839	0.436080606001408	0.609126725874101	4.32453681710214	3.65871628435182	5.1105732300837	105	212	8.71657649060458e-26
SPAC3G6.03c	12	243	71	100	1656	300	0.12	15.9051501671499	0.146739130434783	19.4492325413518	0.0263595652536508	0.0903384423203333	0.817777777777778	0.436514400600457	1.49600460482472	14	98	1
SPAC3G6.06c	45	188	40	100	1636	300	0.45	59.644313126812	0.114914425427873	15.2310932733505	0.170532486442193	0.335021867500057	3.91595744680851	2.78991147819428	5.48095775230094	14	131	5.53708668003449e-07
SPAC3G6.09c	156	1101	129	100	2659	300	1.56	206.766952172948	0.414065438134637	54.8814414379842	0.11937460791193	0.168096473780625	3.7675204359673	3.17417082437821	4.46968523782682	74	182	3.15259009701796e-20
SPAC3G6.10c	83	615	384	100	645	300	0.83	110.010621989453	0.953488372093023	126.37813117309	0.106572903020863	0.170697967050876	0.870487804878049	0.687395224484568	1.10100188747815	89	94	1
SPAC3G6.13c	1703	1023	738	100	197	300	17.03	2257.20589455469	5.19289340101523	688.281244542907	1.53936083425913	1.80029729241085	3.27948191593353	3.0325408434905	3.54658566604937	1511	292	1.06676543378124e-17
SPAC29B12.02c	50	1142	42	100	2739	300	0.5	66.2714590297911	0.416940489229646	55.2625090996871	0.0326275546198243	0.0585889160649006	1.1992119089317	0.893668721036988	1.60475041101763	44	106	1
SPNCRNA.1080	10	137	34	100	895	300	0.1	13.2542918059582	0.153072625698324	20.2886924850981	0.0362061203828039	0.14268278878786	0.653284671532847	0.324044777426095	1.27701095965135	14	96	1
SPAC29B12.05c	35	65	41	100	819	300	0.35	46.3900213208538	0.0793650793650794	10.519279211078	0.349752602819431	0.826670947258839	4.41	2.86447381709114	6.77043505804989	9	126	1.82266200795362e-05
SPAC29B12.06c	201	1119	75	100	1616	300	2.01	266.41126529976	0.692450495049505	91.7794092256637	0.154126060423816	0.209276547690374	2.9027345844504	2.49067713644887	3.38190901067645	123	178	5.45809327870028e-14
SPNCRNA.1082	35	826	3	100	3284	300	0.35	46.3900213208538	0.251522533495737	33.337530547264	0.0297419937991725	0.0600808023134197	1.39152542372881	0.976727076364825	1.9730535479727	27	108	1
SPNCRNA.1083	15	440	53	100	990	300	0.15	19.8814377089373	0.444444444444444	58.9079635820366	0.0196223061795713	0.0582198790270041	0.3375	0.194260831177756	0.576376802367341	35	80	1
SPAC29B12.10c	211	3732	164	100	3007	300	2.11	279.665557105719	1.2411040904556	164.499557764669	0.0490908177209601	0.065094546114401	1.70009914255091	1.47616088886927	1.95739300166004	172	139	0.0496160743593127
SPAC29B12.11c	31	787	168	100	1180	300	0.31	41.0883045984705	0.666949152542373	88.3993868753316	0.0270276644031954	0.0570788588311862	0.464803049555273	0.318926439957706	0.673530534207997	52	79	1
SPAC29B12.14c	11	1195	37	100	2889	300	0.11	14.5797209865541	0.413637937002423	54.8247791904468	0.00482724839299904	0.0170728742080799	0.265933054393305	0.139459206073742	0.493235335871429	32	79	1
SPNCRNA.28	36	300	256	100	539	300	0.36	47.7154505014496	0.556586270871985	73.771568493274	0.0835737057290921	0.171554384884904	0.6468	0.450462273879806	0.924678134529635	48	88	1
SPNCRNA.21	5	7	10	100	69	300	0.05	6.62714590297911	0.101449275362319	13.4463829915518	0.197594055286537	2.49659137459938	0.492857142857143	0.136339898147711	1.72264804847357	9	96	1
SPAC1039.05c	6	700	46	100	3153	300	0.06	7.95257508357494	0.222010783380907	29.4259570699992	0.00347135563954928	0.019756953616368	0.270257142857143	0.109451843314989	0.622936747524081	19	87	1
SPAC1039.07c	46	342	56	100	1430	300	0.46	60.9697423074078	0.239160839160839	31.699075507956	0.0976268276478309	0.184756977789169	1.9233918128655	1.39606363536398	2.64202478238512	28	118	1
SPNCRNA.1086	3	144	70	100	1930	300	0.03	3.97628754178747	0.0746113989637306	9.88921253916054	0.00531350966814021	0.0673735146119058	0.402083333333333	0.102550736595106	1.30030883200978	7	96	1
SPAC1039.11c	0	526	41	100	3471	300	0	0	0.151541342552579	20.0857317485855	0.00017286827390475	0.00912074970861589	0	0.00600025778723387	0.316581222386058	13	87	1
SPNCRNA.276	0	1	1	100	431	300	0	0	0.00232018561484919	0.307524171831977	0.120791776113059	17.3080587281839	0	0.520612555047284	74.5977331184727	0	100	1
SPNCRNA.1088	21	45	24	100	375	300	0.21	27.8340127925123	0.12	15.9051501671499	0.269034422365891	0.803982192622089	1.75	1.00887908387209	3.01493322233284	12	109	1
SPAC922.05c	4	502	10	100	3298	300	0.04	5.30171672238329	0.152213462704669	20.1748165148303	0.00254177659502607	0.0220179979060013	0.262788844621514	0.0838277921039597	0.726153570939922	13	91	1
SPAC922.07c	64	163	7	100	1758	300	0.64	84.8274675581327	0.0927189988623436	12.2892466687781	0.290957055101179	0.529107268089204	6.90257668711656	5.11502502867873	9.30170577300821	13	151	1.22982846307173e-19
SPAC869.11	3	1179	130	100	2450	300	0.03	3.97628754178747	0.481224489795918	63.7828981192847	0.000656150444406286	0.00812325992533891	0.0623409669211196	0.016075685887954	0.199019868170803	33	70	1
SPNCRNA.1091	5	35	42	100	1972	300	0.05	6.62714590297911	0.0177484787018256	2.35243515825831	0.0492607912738172	0.381281846450909	2.81714285714286	0.971422803919675	7.51887801201192	1	104	1
SPAC869.09	0	4	0	100	404	300	0	0	0.0099009900990099	1.3123061194018	0.0240893601812892	1.52670069174082	0	0.0973210151324085	6.16787079463291	0	100	1
SPAC869.08	1	8	2	100	1162	300	0.01	1.32542918059582	0.00688468158347676	0.912515786985076	0.00586171689225921	0.973546520057376	1.4525	0.068113150288052	11.3126105630667	0	101	1
SPAC869.04	0	6	0	100	1032	300	0	0	0.00581395348837209	0.770598360811525	0.0157393406208896	0.93492067967121	0	0.16242999520758	9.64838141420689	0	100	1
SPAC869.01	1	5	0	100	1706	300	0.01	1.32542918059582	0.00293083235638921	0.388461072859268	0.00883974757390515	1.74105855180368	3.412	0.150806093610822	29.7024588937708	0	101	1
SPNCRNA.283	9	33	26	100	264	300	0.09	11.9288626253624	0.125	16.5678647574478	0.121543050194876	0.593366081697302	0.72	0.320873652514472	1.56648645568088	12	97	1
SPAC186.02c	1	10	3	100	1093	300	0.01	1.32542918059582	0.00914913083257091	1.21265249825784	0.00478667548335045	0.750794709134687	1.093	0.0523183630330204	8.20618617084213	0	101	1
SPAC186.04c	0	0	0	100	836	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC186.05c	2	6	1	100	1249	300	0.02	2.65085836119165	0.00480384307445957	0.636715378989186	0.0466205767516236	1.81092198049589	4.16333333333333	0.582291003627778	22.6184155363937	0	102	1
SPAC186.07c	0	1	1	100	798	300	0	0	0.0012531328320802	0.166093882280178	0.120791776113059	17.3080587281839	0	0.96391837338221	138.118308650908	0	100	1
SPAC186.08c	0	6	0	100	928	300	0	0	0.00646551724137931	0.856958521936954	0.0157393406208896	0.93492067967121	0	0.146061080961855	8.67606390734883	0	100	1
SPAC750.05c	0	0	0	13	70	0	0	0	0	0	NA	NA	NA	NA	NA	0	13	1
SPAC750.06c	0	0	0	0	55	36	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.03	0	0	0	0	68	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.05	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.07	0	0	0	0	70	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.287	0	0	0	0	35	17	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.11	0	1	0	100	1349	300	0	0	0.000741289844329133	0.0982527190953167	0.120791776113059	17.3080587281839	0	1.62948105976516	233.485712243201	0	100	1
