Cdk9as_3MBPP1_18C_combined_pr_counts	Cdk9as_3MBPP1_18C_combinedgb_counts	Cdk9as_3MBPP1_18C_combinedterm_counts	Cdk9as_3MBPP1_18C_combinedpr_map	Cdk9as_3MBPP1_18C_combinedgb_map	Cdk9as_3MBPP1_18C_combinedterm_map	Cdk9as_3MBPP1_18C_combinedpr_density	Cdk9as_3MBPP1_18C_combinedpr_densityRPKM	Cdk9as_3MBPP1_18C_combinedgb_density	Cdk9as_3MBPP1_18C_combinedgb_densityRPKM	Cdk9as_3MBPP1_18C_combinedpause_index_CI_low	Cdk9as_3MBPP1_18C_combinedpause_index_CI_high	Cdk9as_3MBPP1_18C_combinedpause_index_scaled	Cdk9as_3MBPP1_18C_combinedpause_index_CI_low_scaled	Cdk9as_3MBPP1_18C_combinedpause_index_CI_high_scaled	Cdk9as_3MBPP1_18C_combined_ExpPR	Cdk9as_3MBPP1_18C_combined_ExpGB	Cdk9as_3MBPP1_18C_combinedFexact_Pval
SPBC1703.09	13	352	50	100	828	300	0.13	16.9289547763809	0.42512077294686	55.360387228596	0.0203189103682457	0.0657156999442254	0.305795454545455	0.168240577849074	0.544125995538186	33	80	1
SPBC1703.10	169	2492	51	100	1127	300	1.69	220.076412092951	2.2111801242236	287.945910195489	0.0578467406594993	0.0794709882155161	0.764297752808989	0.651932767232558	0.895638037188867	185	84	1
SPBC1703.11	10	605	205	100	1239	300	0.1	13.0222729049084	0.488297013720743	63.587369713233	0.00835296405107189	0.0316814477979922	0.204793388429752	0.103493224592781	0.392533138217123	36	74	1
SPBC1703.12	30	1261	15	100	2405	300	0.3	39.0668187147251	0.524324324324324	68.2789444203303	0.0162652746484521	0.0345869633988844	0.572164948453608	0.391179855295274	0.83181646974317	44	86	1
SPBC2A9.02	5	361	2	100	1877	300	0.05	6.51113645245418	0.192328183271177	25.045500898625	0.00506569445294641	0.0346054617288306	0.259972299168975	0.0950830848818041	0.649544516650151	16	89	1
SPBC2A9.03	0	120	9	100	1285	300	0	0	0.0933852140077821	12.1608774209261	0.000758824990663607	0.0402134580460473	0	0.00975090113002734	0.516742935891708	8	92	1
SPNCRNA.1567	12	170	7	100	1877	300	0.12	15.62672748589	0.0905700586041556	11.7942802015686	0.0374409656410696	0.129989218209381	1.32494117647059	0.702766925082876	2.43989762579008	9	103	1
SPBC2A9.13	18	17	9	100	106	300	0.18	23.4400912288351	0.160377358490566	20.8847773003247	0.521508097535065	2.1521560583989	1.12235294117647	0.552798583387169	2.28128542190283	16	102	1
SPBC2A9.09	6	290	40	100	801	300	0.06	7.81336374294502	0.362047440699126	47.1468057730765	0.00833527083246675	0.0479613717214522	0.165724137931034	0.0667655193680587	0.384170587488832	28	78	1
SPBC2A9.10	23	130	19	100	1189	300	0.23	29.9512276812892	0.109335576114382	14.2379771037686	0.110624975063855	0.280641710672079	2.10361538461538	1.31533095350923	3.33682993989102	12	111	1
SPBC2A9.12	4	193	36	100	810	300	0.04	5.20890916196335	0.238271604938272	31.0283786499669	0.00656701383490715	0.0577054417902879	0.167875647668394	0.0531928120627479	0.467414078501332	20	84	1
SPBC2D10.04	2	3495	140	100	3119	300	0.02	2.60445458098167	1.1205514588009	145.921269004985	9.90774725164936e-05	0.00230925895191012	0.0178483547925608	0.00309022636778944	0.0720257867100766	53	49	1
SPBC2D10.05	27	349	80	100	1603	300	0.27	35.1601368432526	0.217716781035558	28.3516733862322	0.051213899066718	0.116061748416995	1.24014326647564	0.820958802039489	1.86046982712444	22	105	1
SPBC2D10.06	17	649	34	100	1947	300	0.17	22.1378639383442	0.333333333333333	43.4075763496946	0.0156590133477922	0.0431958430410682	0.51	0.304880989881514	0.841023064009598	29	88	1
SPNCRNA.1568	20	113	18	100	458	300	0.2	26.0445458098167	0.246724890829694	32.12918860818	0.106741558945972	0.290516892732962	0.810619469026549	0.488876339972551	1.33056736871697	23	97	1
SPBC2D10.09	3	242	11	100	1251	300	0.03	3.90668187147251	0.193445243804956	25.1909675698467	0.0031777759927016	0.0398522325855193	0.155082644628099	0.039753977668697	0.498551429644846	16	87	1
SPBC2D10.12	14	634	68	100	1367	300	0.14	18.2311820668717	0.463789319678127	60.3959109123036	0.0124890339710441	0.0383021976937255	0.30186119873817	0.170725094384173	0.523591042473227	36	78	1
SPBC2D10.13	18	109	5	100	1488	300	0.18	23.4400912288351	0.073252688172043	9.53916496394497	0.0969954024432443	0.277804467526166	2.45724770642202	1.44329158835548	4.13373047678935	8	110	1
SPBC2D10.16	3	215	352	100	805	300	0.03	3.90668187147251	0.267080745341615	34.7799835348484	0.00357350406062711	0.0449062424380785	0.112325581395349	0.0287667076880482	0.361495251626532	21	82	1
SPBC2D10.17	83	1021	175	100	3847	300	0.83	108.084865110739	0.265401611645438	34.561322162494	0.0645644760356916	0.102225922977523	3.12733594515181	2.48379539309306	3.93263125694529	38	145	3.16761656212034e-09
SPBC2D10.18	44	709	12	100	1907	300	0.44	57.2980007815968	0.371788148925013	48.4152673811224	0.0451954099029653	0.0849315601748859	1.18346967559944	0.861876466849549	1.61964485253507	39	105	1
SPBC2D10.20	2	523	9	100	3835	300	0.02	2.60445458098167	0.136375488917862	17.759188342287	0.00066055239591153	0.0154774986284796	0.146653919694073	0.0253321843832072	0.593562072402194	12	90	1
SPNCRNA.1572	1	227	142	100	2734	300	0.01	1.30222729049084	0.0830285296269203	10.8122017169503	0.000229042978493996	0.028794295238438	0.120440528634361	0.00626203503202585	0.787236031818895	7	94	1
SPBC15D4.02	27	1841	88	100	3387	300	0.27	35.1601368432526	0.543548863300856	70.7824163505648	0.00982970532029477	0.0217256044572731	0.496735469853341	0.332932119198384	0.73584622296784	44	83	1
SPBC15D4.03	21	921	150	100	2412	300	0.21	27.3467731003076	0.381840796019901	49.7243505199859	0.0144100416872587	0.0357054510276425	0.549967426710098	0.34757020549668	0.861215478786738	33	88	1
SPBC15D4.04	13	775	950	100	1662	300	0.13	16.9289547763809	0.466305655836342	60.7235950740312	0.00928305951930627	0.0296660395997187	0.278787096774194	0.15428444921087	0.493049578147325	35	78	1
SPSNRNA.01	8	3043	381	100	664	300	0.08	10.4178183239267	4.58283132530121	596.788801952352	0.00122121069703688	0.00541126247383896	0.0174564574433125	0.00810883902832485	0.0359307828262907	88	20	1
SPBC15D4.05	8	266	13	100	1323	300	0.08	10.4178183239267	0.201058201058201	26.1823476394983	0.0138274145005319	0.0625849509147685	0.397894736842105	0.182936693842037	0.827998900602387	18	90	1
SPBC15D4.06	2	123	13	100	529	300	0.02	2.60445458098167	0.232514177693762	30.2786307618852	0.00278388935609129	0.0665575074137385	0.0860162601626016	0.0147267746937229	0.352089214218677	19	83	1
SPNCRNA.1574	3	173	25	100	2138	300	0.03	3.90668187147251	0.0809167446211412	10.5371993103328	0.0044320519839442	0.0559418381520849	0.370751445086705	0.094757271416727	1.19603649969158	7	96	1
SPNCRNA.1575	1	186	10	100	1606	300	0.01	1.30222729049084	0.115815691158157	15.081835369321	0.000279286361232749	0.0351905363995477	0.0863440860215054	0.00448533896139795	0.565160014576735	10	91	1
SPNCRNA.1576	2	47	5	100	1003	300	0.02	2.60445458098167	0.0468594217347956	6.10216177996703	0.00715206070404783	0.178375811909637	0.426808510638298	0.0717351688615998	1.78910939345366	4	98	1
SPBC15D4.14	0	620	68	100	2496	300	0	0	0.248397435897436	32.3469919913589	0.000146649815449549	0.00773590519622962	0	0.00366037939362076	0.193088193697891	19	81	1
SPBC15D4.15	25	1335	221	100	846	300	0.25	32.5556822622709	1.57801418439716	205.493313570363	0.0123343868774936	0.028204430734038	0.158426966292135	0.104348912983596	0.238609484009962	76	49	1
SPBC13E7.01	51	758	13	100	2705	300	0.51	66.4135918150327	0.280221811460259	36.4912490274327	0.0501240745861339	0.0900739275215177	1.81998680738786	1.35585621755492	2.43649973945705	33	118	1
SPBC13E7.02	58	464	0	100	1853	300	0.58	75.5291828484685	0.250404749055586	32.6083897888693	0.0942004423550897	0.165519536580223	2.31625	1.74553419683981	3.06707701283154	31	127	0.0146159997443953
SPBC13E7.04	23	953	115	100	676	300	0.23	29.9512276812892	1.40976331360947	183.583226011504	0.015581330970178	0.0370448240024442	0.16314795383001	0.105329797358403	0.250423010256523	71	52	1
SPBC13E7.05	21	486	28	100	2408	300	0.21	27.3467731003076	0.201827242524917	26.282494318046	0.0271819284046045	0.0679854739446215	1.04049382716049	0.654540835982877	1.63709021258649	20	101	1
SPBC13E7.06	17	94	11	100	1209	300	0.17	22.1378639383442	0.0777502067824648	10.1248441113431	0.104100671376062	0.31016217058545	2.18648936170213	1.25857711693659	3.74986064237809	8	109	1
SPBC13E7.07	68	869	210	100	2679	300	0.68	88.5514557533769	0.324374766703994	42.2409673548539	0.0606395367942876	0.100804064584743	2.09634062140391	1.62453319071897	2.70054089022526	41	127	0.041564085250242
SPBC13E7.09	74	713	6	100	3136	300	0.74	96.3648194963219	0.227359693877551	29.6073998124989	0.0810713646294732	0.132669840159586	3.25475455820477	2.54239799478028	4.16052618740462	32	142	6.94474876835797e-09
SPBC13E7.11	2	236	31	100	1030	300	0.02	2.60445458098167	0.229126213592233	29.8374408306638	0.00145899012298129	0.0344448047866112	0.0872881355932204	0.0150275982667073	0.354781489302095	19	83	1
SPBC30D10.18c	165	2954	176	100	845	300	1.65	214.867502930988	3.49585798816568	455.240167586974	0.0475951422134543	0.0655218399013519	0.471987136086662	0.402178951703689	0.553659547166424	206	59	1
SPBC30D10.17c	30	1605	36	100	1634	300	0.3	39.0668187147251	0.982252141982864	127.911554543317	0.0127914751517811	0.0271472747177075	0.305420560747664	0.209012703980103	0.443586468887341	64	66	1
SPBC30D10.13c	53	1689	61	100	1349	300	0.53	69.0180463960144	1.25203854707191	163.043876474353	0.023631140253087	0.0415617696940414	0.423309650680876	0.318784082014144	0.560668273172618	85	68	1
SPBC30D10.12c	64	647	0	100	2309	300	0.64	83.3425465914136	0.280207882200087	36.4894351211594	0.0758416685071159	0.128777035981433	2.28401854714065	1.75118412582931	2.97346176081129	35	129	0.00762392669322504
SPBC30D10.10c	29	2252	60	100	7291	300	0.29	37.7645914242343	0.308873954190097	40.2224092468161	0.00876251270310584	0.0188034637511653	0.93889431616341	0.638874801183447	1.37096054209746	30	99	1
SPBC30D10.09c	21	242	61	100	737	300	0.21	27.3467731003076	0.328358208955224	42.7597020758185	0.054060377571941	0.137902901084449	0.639545454545455	0.398424982705205	1.01634438099239	29	92	1
SPBC30D10.07c	10	501	43	100	2750	300	0.1	13.0222729049084	0.182181818181818	23.7242135467603	0.0100753389192943	0.0383041962147356	0.548902195608782	0.277071820280594	1.05336539590523	16	94	1
SPBC30D10.21	11	197	54	100	411	300	0.11	14.3245001953992	0.479318734793187	62.4181937291228	0.028853182216606	0.10517694864894	0.229492385786802	0.118586578910251	0.432277258947145	35	76	1
SPBC30D10.05c	35	992	122	100	788	300	0.35	45.5779551671793	1.25888324873096	163.935212203923	0.0247954430127212	0.0499646181558796	0.278024193548387	0.195388090940243	0.393721191068331	75	60	1
SPNCRNA.1579	49	29	66	100	688	300	0.49	63.809137234051	0.0421511627906977	5.48903945119684	1.04440420428773	2.74270866919646	11.6248275862069	7.18550092549957	18.8698356440716	6	143	6.00523592803537e-18
SPBC30D10.03c	29	696	12	100	1456	300	0.29	37.7645914242343	0.478021978021978	62.2493265234631	0.0281958974675009	0.0611845097194467	0.606666666666667	0.410532267126814	0.890846461515144	41	88	1
SPBC1778.02	8	331	8	100	2233	300	0.08	10.4178183239267	0.148231079265562	19.3030556718525	0.0111365554671942	0.0501770688118368	0.539697885196375	0.248679283582446	1.12045394656832	13	95	1
SPBC1778.04	0	9	2	100	1624	300	0	0	0.00554187192118227	0.721677685616843	0.0103569347612096	0.590306163886248	0	0.168196620522043	9.58657210151266	0	100	1
SPBC1778.07	21	268	20	100	1184	300	0.21	27.3467731003076	0.226351351351351	29.476090696921	0.0489067446330728	0.124285932457252	0.927761194029851	0.579055856455582	1.47154544029386	22	99	1
SPBC1778.09	45	1045	9	100	1746	300	0.45	58.6002280720877	0.598510882016037	77.9397204217024	0.0315668977937489	0.0585523171318494	0.751866028708134	0.551158035478856	1.02232345712209	54	91	1
SPBC4C3.10c	0	1588	62	100	1631	300	0	0	0.973635806253832	126.789511790279	5.72437147357781e-05	0.00301762640163304	0	0.000933644987340541	0.0492174866106349	49	51	1
SPNCRNA.23	8	4	60	100	34	300	0.08	10.4178183239267	0.117647058823529	15.3203210645981	0.548872375795938	7.87086378182642	0.68	0.186616607770619	2.67609368582098	11	97	1
SPNCRNA.1580	8	257	38	100	1298	300	0.08	10.4178183239267	0.197996918335901	25.7836990490096	0.0143060350217661	0.064803697531952	0.404046692607004	0.185692334582523	0.841151993964737	17	91	1
SPNCRNA.412	4	3	13	100	294	300	0.04	5.20890916196335	0.0102040816326531	1.32880335764371	0.253716790119337	7.46861872267986	3.92	0.74592736295085	21.9577390446788	1	103	1
SPBC4C3.05c	20	1985	47	100	5164	300	0.2	26.0445458098167	0.38439194422928	50.05656800202	0.00631003770418403	0.0159078126365106	0.520302267002519	0.325850347044064	0.821479444549407	33	87	1
SPBC4C3.04c	14	87	23	100	461	300	0.14	18.2311820668717	0.188720173535792	24.5756560244475	0.0876422589519484	0.290327947170024	0.74183908045977	0.404030813768482	1.33841183645381	18	96	1
SPBC405.01	70	2418	42	100	2522	300	0.7	91.1559103343586	0.958762886597938	124.852719603761	0.0226528311836841	0.0369341434199571	0.73010752688172	0.571304402452513	0.931479097051318	83	87	1
SPBC405.05	6	190	7	100	947	300	0.06	7.81336374294502	0.200633579725449	26.1270522907348	0.0126627828227814	0.0735780355546299	0.299052631578947	0.11991655333174	0.696783996702346	17	89	1
SPNCRNA.413	1	0	137	100	115	300	0.01	1.30222729049084	0	0	0.0577765545925511	8.27870929775896	NA	0.0664430377814338	9.5205156924228	0	101	1
SPBC405.06	23	796	7	100	2171	300	0.23	29.9512276812892	0.366651312759097	47.7463345569188	0.018635290812034	0.0443982210436935	0.627298994974874	0.404572163529259	0.963885378858585	32	91	1
SPBC405.07	23	550	22	100	354	300	0.23	29.9512276812892	1.55367231638418	202.323449087559	0.026895206410146	0.0644399657247491	0.148036363636364	0.0952090306919168	0.228117478665612	74	49	1
SPNCRNA.415	1	32	11	100	642	300	0.01	1.30222729049084	0.0498442367601246	6.49085253827208	0.00158636952447218	0.212316189610862	0.200625	0.0101844923471114	1.36306993730173	4	97	1
SPBC609.01	5	1192	91	100	5766	300	0.05	6.51113645245418	0.206729101630246	26.920827788156	0.00154120834335874	0.0104275971061975	0.241862416107383	0.088866073078065	0.60125524914335	17	88	1
SPBC609.02	22	42	20	100	1013	300	0.22	28.6490003907984	0.0414610069101678	5.39916546896497	0.302850809061905	0.900754585954917	5.30619047619048	3.0678786957971	9.12464395572331	4	118	0.000477053753788966
SPBC609.03	17	923	21	100	2560	300	0.17	22.1378639383442	0.360546875	46.9513980126188	0.0110322915907598	0.0303110542667608	0.471505958829902	0.28242666472345	0.775962989229077	31	86	1
SPBC609.04	11	139	1	100	2392	300	0.11	14.3245001953992	0.0581103678929766	7.56729069306966	0.0405975661908453	0.150203918590297	1.89294964028777	0.971093783285018	3.5928777326799	6	105	1
SPBC609.05	108	1020	40	100	1759	300	1.08	140.64054737301	0.579874928936896	75.5128957533061	0.0863821241835039	0.129675900617381	1.86247058823529	1.51946156438783	2.28099909185973	76	132	0.0768096244471016
SPBC776.01	258	960	1065	100	184	300	2.58	335.974640946636	5.21739130434783	679.422934169132	0.233664771526016	0.309042208642088	0.4945	0.429943179607869	0.568637663901442	300	58	1
SPBC776.03	11	1044	111	100	1098	300	0.11	14.3245001953992	0.950819672131147	123.818332538473	0.00552308800039625	0.0195509283849704	0.115689655172414	0.0606435062443508	0.214669193666975	54	57	1
SPBC776.04	49	673	48	100	2596	300	0.49	63.809137234051	0.25924499229584	33.7595903890729	0.0538639093954239	0.0981385890978884	1.89010401188707	1.3983070879052	2.54767777298118	30	119	1
SPBC776.05	10	256	7	100	2030	300	0.1	13.0222729049084	0.126108374384236	16.4221766682588	0.0195928607800149	0.0754652574292509	0.79296875	0.397735073834303	1.53194472581379	12	98	1
SPBC776.07	28	506	27	100	939	300	0.28	36.4623641337434	0.538871139510117	70.173270392797	0.0370760459784574	0.0820435526019164	0.519604743083004	0.348144071737715	0.770388958931995	44	84	1
SPBC776.09	242	2460	195	100	2291	300	2.42	315.139004298782	1.07376691401135	139.828857905171	0.0860075140381292	0.11249045970084	2.25374796747967	1.97043214661354	2.57715643174626	177	165	2.40145557895408e-08
SPBC776.11	72	1168	239	100	397	300	0.72	93.7603649153402	2.94206549118388	383.123797303098	0.0482195103258713	0.0786804452498264	0.24472602739726	0.191431455993709	0.312361367641811	128	44	1
SPBC776.13	9	658	37	100	3710	300	0.09	11.7200456144175	0.177358490566038	23.0961066615356	0.00664292503023744	0.0271290594485017	0.507446808510638	0.246452518621809	1.00648810553941	16	93	1
SPBC776.14	7	476	4	100	3610	300	0.07	9.11559103343586	0.13185595567867	17.1706423898515	0.00640593948437191	0.0319702199286136	0.530882352941176	0.231254415385826	1.15412493942295	12	95	1
SPBC776.16	0	70	38	100	1610	300	0	0	0.0434782608695652	5.66185778474277	0.00130257172772573	0.069312198904719	0	0.0209714048163843	1.11592640236598	4	96	1
SPBC776.17	21	403	71	100	744	300	0.21	27.3467731003076	0.541666666666667	70.5373115682537	0.0327146241545457	0.0821560213770278	0.387692307692308	0.24339680370982	0.611240799045087	42	79	1
SPBC21.01	17	424	12	100	1530	300	0.17	22.1378639383442	0.277124183006536	36.0878673966088	0.0238845515812764	0.0663580795794209	0.613443396226415	0.365433639193528	1.01527861756514	25	92	1
SPBC21.02	3	155	42	100	2880	300	0.03	3.90668187147251	0.0538194444444444	7.0085149314611	0.00494078540909031	0.062527000354785	0.55741935483871	0.142294619781801	1.80077761021781	5	98	1
SPBC21.04	14	286	1	100	2548	300	0.14	18.2311820668717	0.112244897959184	14.6168369340808	0.0274786102673744	0.0855710009789448	1.24727272727273	0.700154989612699	2.18034910494351	11	103	1
SPNCRNA.1587	3	17	1	100	1364	300	0.03	3.90668187147251	0.0124633431085044	1.62301055266453	0.041196253876563	0.635657655765951	2.40705882352941	0.561916902876319	8.67037042464758	1	102	1
SPNCRNA.1588	0	11	0	100	1547	300	0	0	0.00711053652230123	0.925953470937247	0.00843437698064696	0.473726222726494	0	0.130479811890608	7.32854466557886	0	100	1
SPBC19F8.02	4	45	19	100	464	300	0.04	5.20890916196335	0.0969827586206897	12.6293594982948	0.0271963397809832	0.257605273600223	0.412444444444444	0.126191016583762	1.19528846950504	9	95	1
SPNCRNA.1589	4	39	0	100	1031	300	0.04	5.20890916196335	0.037827352085354	4.92598102125535	0.0311660505073445	0.299608362779633	1.0574358974359	0.321321980730722	3.08896222025802	3	101	1
SPBC19F8.05	228	1528	4	100	3468	300	2.28	296.907822231911	0.440599769319493	57.376104379181	0.129501996237922	0.171882634203509	5.17476439790576	4.49112922953113	5.96088975417768	100	228	1.3781196024306e-40
SPNCRNA.417	2	11	20	100	389	300	0.02	2.60445458098167	0.0282776349614396	3.68239079573244	0.0278623380972679	0.863501028037994	0.707272727272727	0.108384495198372	3.3590189990678	2	100	1
SPBC19F8.07	57	1226	57	100	1159	300	0.57	74.2269555579777	1.05780845556514	137.750703894889	0.0353102094926475	0.0610771550630231	0.538849918433931	0.409245328019785	0.707884227180438	80	77	1
SPBC19F8.08	204	1362	325	100	600	300	2.04	265.654367260131	2.27	295.60559494142	0.128918539172465	0.173962397834841	0.898678414096916	0.773511235034789	1.04377438700904	211	93	1
SPBC25H2.16c	47	1067	16	100	1991	300	0.47	61.2046826530693	0.535911602209945	69.7878713688459	0.0325104337429155	0.0595001863268757	0.877010309278351	0.647282735821448	1.1846487097681	51	96	1
SPBC25H2.13c	3	809	159	100	6823	300	0.03	3.90668187147251	0.118569544188773	15.440449626368	0.000955571607050546	0.0118482223967395	0.253016069221261	0.0651986507490587	0.808404214129535	10	93	1
SPBC25H2.12c	44	1984	75	100	2023	300	0.44	57.2980007815968	0.980721700444884	127.712256269591	0.0162501795206007	0.0301635111354568	0.448649193548387	0.328741131701752	0.610207830270291	71	73	1
SPBC25H2.11c	37	563	39	100	3406	300	0.37	48.182409748161	0.165296535525543	21.525365958495	0.0464179571254804	0.0926450624218837	2.23840142095915	1.58099561969386	3.15549082608936	19	118	0.587956130942137
SPBC25H2.10c	10	280	50	100	957	300	0.1	13.0222729049084	0.292580982236155	38.1006939746535	0.0179333530073322	0.0689162599220848	0.341785714285714	0.171622188280169	0.659528607454352	24	86	1
SPBC25H2.08c	5	231	8	100	1659	300	0.05	6.51113645245418	0.139240506329114	18.1322787283534	0.00788741908088599	0.0543005007428171	0.359090909090909	0.130852282551899	0.900845307323336	12	93	1
SPBC25H2.06c	31	1018	8	100	2072	300	0.31	40.3690460052159	0.491312741312741	63.9800859903317	0.020929221756519	0.0440526925552453	0.630962671905697	0.433653474795074	0.912771789744683	43	88	1
SPBC25H2.04c	19	682	59	100	967	300	0.19	24.7423185193259	0.705274043433299	91.8427106633661	0.0171492588581743	0.0447148893714152	0.269398826979472	0.165833333158545	0.432392980221585	49	70	1
SPBC20F10.01	210	1866	82	100	947	300	2.1	273.467731003076	1.97043294614572	256.595155655322	0.0973167126737494	0.130105264145504	1.06575562700965	0.921589269020407	1.23209685145793	205	105	1
SPBC20F10.03	108	1054	35	100	1501	300	1.08	140.64054737301	0.70219853431046	91.4422094721747	0.0836223498617731	0.125452433391488	1.5380265654649	1.25517147142521	1.88304102520624	85	123	1
SPBC20F10.05	13	343	68	100	3012	300	0.13	16.9289547763809	0.113877822045153	14.8294807648857	0.0208462064609976	0.0674597251628557	1.14157434402332	0.627887738605247	2.03188692190521	11	102	1
SPBC20F10.06	16	488	48	100	763	300	0.16	20.8356366478534	0.639580602883355	83.2879315543288	0.0192368220280133	0.0550169381675287	0.25016393442623	0.146776952073742	0.419779238218244	45	71	1
SPBC20F10.07	52	721	24	100	2720	300	0.52	67.7158191055235	0.265073529411765	34.5185983986725	0.0538522406800355	0.096341309834392	1.96171983356449	1.46478094649696	2.62048362749546	31	121	1
SPBC20F10.09	9	219	71	100	646	300	0.09	11.7200456144175	0.339009287925697	44.1467146466708	0.0197677906083018	0.0823455370551613	0.265479452054795	0.12769992732963	0.531952169376342	27	82	1
SPBC20F10.10	65	434	136	100	570	300	0.65	84.6447738819044	0.76140350877193	99.1520428198286	0.114369331683809	0.195784504316805	0.8536866359447	0.651905190597714	1.11597167460579	71	94	1
SPBC17D11.01	134	1070	111	100	1852	300	1.34	174.498456925772	0.577753779697624	75.2366739106477	0.104200708811393	0.150422164702936	2.31932710280374	1.929797127187	2.78581849029838	85	149	3.83452672748909e-06
SPNCRNA.1591	7	62	0	100	960	300	0.07	9.11559103343586	0.0645833333333333	8.41021791775332	0.0473293748815889	0.255855683327673	1.08387096774194	0.454361998863254	2.45621455994566	6	101	1
SPNCRNA.36	3	2	5	100	228	300	0.03	3.90668187147251	0.0087719298245614	1.14230464078144	0.205434456268421	12.7771333780473	3.42	0.468390560291999	29.1318641019478	0	103	1
SPBC17D11.05	136	3327	37	100	2926	300	1.36	177.102911506754	1.13704716336295	148.069384670643	0.0343015826323392	0.048684483856232	1.1960805530508	1.00366430782224	1.42450799763335	125	111	1
SPBC17D11.06	24	634	8	100	1657	300	0.24	31.2534549717801	0.382619191309596	49.825715278889	0.0246073125086076	0.0577449421521456	0.627255520504732	0.407743168267629	0.956833691461052	34	90	1
SPBC17D11.08	45	676	17	100	1809	300	0.45	58.6002280720877	0.373687119955777	48.6625565711335	0.0486252226501826	0.0908390587216632	1.20421597633136	0.879630277741804	1.64327857227489	39	106	1
SPBC17D1.01	95	4385	78	100	2702	300	0.95	123.71159259663	1.62287194670614	211.334813797273	0.0175818498126309	0.0266673106183056	0.585381984036488	0.475061581937287	0.720550732906617	120	75	1
SPBC17D1.02	16	263	5	100	1757	300	0.16	20.8356366478534	0.149686966420034	19.4926452702954	0.0354356933690944	0.102854641496699	1.06889733840304	0.622605132494989	1.80715605109699	15	101	1
SPBC17D1.04	33	504	199	100	1340	300	0.33	42.9735005861976	0.376119402985075	48.9792951050285	0.0452661566741549	0.0942238245431854	0.877380952380952	0.606566499433676	1.26259924887868	36	97	1
SPBC17D1.05	15	1888	18	100	1940	300	0.15	19.5334093573626	0.97319587628866	126.732222909624	0.00460555444304717	0.0134690550333704	0.154131355932203	0.0893477561951151	0.261299667647385	56	59	1
SPNCRNA.112	39	24	19	100	260	300	0.39	50.7868643291426	0.0923076923076923	12.0205596045308	0.951914416842014	2.78574688254711	4.225	2.47497748378924	7.24294189462248	11	128	0.00171958876507083
SPBC17D1.06	89	1850	16	100	1982	300	0.89	115.898228853684	0.933400605449041	121.549974137641	0.0386552724059117	0.059802993608565	0.953502702702703	0.766147499085171	1.18529533332176	91	98	1
SPBC11C11.01	0	141	10	100	2089	300	0	0	0.067496409765438	8.78956668067056	0.000645629926128715	0.0341856195956341	0	0.0134872091568289	0.714137593352796	6	94	1
SPBC11C11.02	0	961	522	100	3081	238	0	0	0.311911716975008	40.617995006871	9.46007487812914e-05	0.00498831902130025	0	0.00291464906995159	0.153690109046261	23	77	1
SPBC11C11.03	333	732	11	68	2186	300	4.89705882352941	637.708364313895	0.334858188472095	43.6061471472686	0.398782793114291	0.518899395867217	14.6242767598843	12.8196939080565	16.6810894024373	100	301	1.56443452729285e-109
SPBC11C11.05	171	2309	85	100	1085	300	1.71	222.680866673933	2.12811059907834	277.128369930262	0.0632007900841283	0.0867433235277711	0.803529666522304	0.685728572412792	0.941165060276317	184	87	1
SPBC11C11.07	0	1809	249	100	931	300	0	0	1.94307196562836	253.032134102892	5.02495660532603e-05	0.00264878763199558	0	0.000467823459955853	0.0246602128538789	66	34	1
SPBC11C11.08	49	1609	17	100	1489	296	0.49	63.809137234051	1.08059100067159	140.717509093335	0.0226681134512368	0.0407953225391344	0.453455562461156	0.337528209288916	0.607442352607712	77	72	1
SPBC11C11.10	2	291	19	100	1187	300	0.02	2.60445458098167	0.245155855096883	31.9248644930778	0.00118459078617223	0.0278940429368689	0.0815807560137457	0.0140610926318644	0.331102289660634	20	82	1
SPBC3B8.10c	65	1858	16	100	2051	300	0.65	84.6447738819044	0.905899561189664	117.968713102485	0.0270932815140765	0.0450875558149263	0.717518837459634	0.55568320385371	0.924745769764138	78	87	1
SPBC3B8.07c	5	1448	30	100	2341	300	0.05	6.51113645245418	0.618539085860743	80.5478477843115	0.00126917779130627	0.0085807124391911	0.080835635359116	0.0297114520944798	0.200874478201464	40	65	1
SPNCRNA.1596	25	29	55	100	183	300	0.25	32.5556822622709	0.158469945355191	20.6363887564122	0.489072325647258	1.51721420241093	1.57758620689655	0.895002355934482	2.776501990412	17	108	1
SPBC3B8.04c	42	1369	78	100	3113	300	0.42	54.6935462006151	0.439768711853518	57.2678818079652	0.0222789240980762	0.042093490883914	0.955047479912345	0.693542907173111	1.31037037121624	43	99	1
SPNCRNA.1597	18	1352	79	100	2752	300	0.18	23.4400912288351	0.491279069767442	63.9757011898115	0.00810893612293825	0.0215724029741488	0.366390532544379	0.223157922103261	0.593672529848574	38	80	1
SPSNORNA.33	66	644	218	100	193	300	0.66	85.9470011723952	3.33678756476684	434.525582940984	0.0788721136306694	0.132930877460452	0.197795031055901	0.152223179307192	0.256556593498672	127	39	1
SPBC3B8.01c	26	728	27	100	1633	300	0.26	33.8579095527618	0.445805266380894	58.0539784125737	0.0236438296306563	0.0535442868636337	0.583214285714286	0.386103737868618	0.874378204483139	38	88	1
